50 -153.75990400 -156.31212000
50 -143.67664200 -143.44542500
50 -168.50666600 -170.62916200
50 -136.98967600 -138.43595900
50 -150.52081000 -150.56949400
50 -150.67484000 -149.30821300
50 -162.42927600 -161.14111300
50 -142.35732400 -137.34607200
50 -145.71230100 -146.50078500
50 -142.62685400 -141.70841100
50 -134.90248500 -130.43489500
50 -143.68269200 -140.26342500
50 -140.32279200 -137.49600400
50 -159.70218100 -155.27596700
50 -142.96083300 -140.33696100
50 -151.14877500 -149.14008600
50 -140.81448000 -141.01312900
50 -128.03312000 -124.52009800
50 -147.55767000 -144.83968000
50 -132.87803500 -127.36878000
50 -142.31236100 -139.93033100
50 -129.88396700 -129.20068800
50 -106.97242200 -102.05028000
50 -149.75300300 -146.09530200
50 -121.75776300 -117.47825300
50 -24.32203900 -21.33005100
50 -136.35758100 -131.55102600
50 -116.78196100 -108.82292400
50 -133.56039800 -124.95188100
50 -145.94312300 -141.46342700
50 -152.53521300 -151.69678400
50 -152.41258400 -150.37620900
50 -85.59645700 -85.57292200
50 -104.14288600 -103.37525400
50 -138.17900000 -133.38466000
50 -143.25133800 -139.10274200
50 -107.35783900 -100.07517600
50 -112.21058300 -108.79190600
50 -139.27495100 -134.84610300
50 -109.22683400 -104.16283000
50 -135.32237500 -128.45528400
50 -141.89725600 -139.35099200
50 -145.86692600 -147.57425700
50 -74.30367600 -72.39853600
50 -142.33091100 -138.63340200
50 -125.94106000 -122.26110500
50 -125.99539900 -122.19405600
50 -152.45565300 -152.25381600
50 -99.78452200 -100.26201200
50 -106.71253800 -104.75769400
50 -122.76975900 -122.04243900
50 -132.50086300 -131.97752400
50 -93.60810600 -94.67445300
50 -139.46805500 -136.05977200
50 -108.88717800 -106.06597500
50 -142.63835100 -141.84174700
50 -132.01774000 -126.39030900
50 -144.25727400 -138.98114000
50 -144.28695000 -147.25985200
50 -146.79815400 -144.20953400
50 -124.57178000 -122.21739600
50 -92.97397700 -92.03974300
50 -60.48838300 -69.64608200
50 -144.42242600 -142.33494900
50 -119.62719200 -117.19308100
50 -37.96020600 -43.29714000
50 -154.72137800 -151.92687300
50 -63.71958400 -72.93797200
50 -141.90723000 -137.72532700
50 -81.40303800 -80.12416400
50 -115.07896600 -109.49969500
50 -120.74378400 -116.65698700
50 -138.33141000 -134.34722000
50 -33.82837500 -31.39141600
50 -117.76938500 -118.96178200
50 -44.89977800 -39.00845000
50 -120.82917900 -116.30793300
50 -147.18136600 -146.26425200
50 -139.83603900 -138.29265100
50 -83.02586200 -88.48441300
50 -65.88480700 -64.35302700
50 -70.69214300 -68.34795600
50 -58.87079400 -58.23804800
50 -152.89587800 -152.54057000
50 -136.87554800 -137.32190100
50 -102.27303200 -100.27717900
50 -143.17205000 -139.68799000
50 -43.99979500 -42.14644000
50 -132.38950800 -128.95903400
50 -129.51079900 -122.79326300
50 -109.79250400 -106.45112700
50 10.44495400 11.89229700
50 -113.36064200 -126.40039200
50 -133.19757000 -127.50013100
50 -126.39288300 -124.36011600
50 -144.98759800 -142.83566800
50 -78.24002500 -78.43198600
50 -99.32662200 -95.95489100
50 -146.64305000 -143.88690600
50 -131.22876300 -130.34975800
50 -143.18642000 -144.64990900
