#     Step             Time      Temperature                E_kin                     E_pot             Pressure
        32          16.0000        5910.7199          37.43695012        -215.34995573       15727.63683290
        33          16.5000        5900.0892          37.36961791        -215.17860025       17637.83321054
        34          17.0000        5820.9524          36.86838603        -214.68421260       19167.59677170
        35          17.5000        5689.1368          36.03350076        -214.41747584       19350.19138945
        36          18.0000        5690.7925          36.04398759        -214.56331893       18238.43550047
        37          18.5000        5783.1625          36.62903461        -214.77024786       17771.19971868
        38          19.0000        5868.3728          37.16873446        -215.36392137       15726.56441029
        39          19.5000        5851.9694          37.06483940        -215.45736369       12366.08551353
        40          20.0000        5693.0002          36.05797039        -215.05308954        9115.23708353
        41          20.5000        5676.8707          35.95581015        -214.41530765        7133.57204909
        42          21.0000        5561.2718          35.22363755        -213.65330914        5296.89769557
        43          21.5000        5378.5195          34.06613207        -212.87364860        4436.52692954
        44          22.0000        5201.2918          32.94361856        -212.23130570        3428.20903690
        45          22.5000        5138.7786          32.54767609        -211.97163183        2911.30812610
        46          23.0000        5170.5063          32.74863089        -212.22494442        2788.27866677
        47          23.5000        5299.1921          33.56369336        -212.77121446        3928.29866126
        48          24.0000        5512.7658          34.91641318        -213.29699946        7006.03358987
        49          24.5000        5584.8958          35.37326530        -213.62243086        9040.71284206
        50          25.0000        5669.6689          35.91019603        -213.77569817       11011.81805963
        51          25.5000        5706.9811          36.14652187        -213.92899468       14437.75938675
        52          26.0000        5867.9541          37.16608264        -214.38659696       19745.43583312
        53          26.5000        5867.6208          37.16397159        -215.21811523       23882.61206904
        54          27.0000        5965.1750          37.78185407        -216.18820117       28774.36395982
        55          27.5000        6050.8611          38.32456756        -216.95907038       33982.94177798
        56          28.0000        6018.8183          38.12161658        -216.97456554       38805.07110299
        57          28.5000        5775.3886          36.57979715        -215.37779464       44490.79495224
        58          29.0000        5738.7672          36.34784681        -214.56703066       46796.49948453
        59          29.5000        6033.1682          38.21250520        -216.86586316       43055.18167934
        60          30.0000        6222.1779          39.40964334        -218.28543386       38631.00361403
        61          30.5000        6306.5176          39.94382876        -218.57228220       34809.04905097
        62          31.0000        6198.9978          39.26282656        -218.31722058       29306.93422126
        63          31.5000        6088.2231          38.56120877        -217.94811576       24025.19953820
        64          32.0000        6053.4003          38.34065012        -217.67687003       19121.31773120
        65          32.5000        5997.0291          37.98360952        -217.50965461       14399.96617831
        66          33.0000        5818.3389          36.85183286        -217.39863587        9015.08014158
        67          33.5000        5812.7334          36.81632926        -217.31516326        5846.33020502
        68          34.0000        5752.0645          36.43206838        -217.17646088        3561.95262853
        69          34.5000        5754.5512          36.44781839        -216.81884747        2400.63864453
        70          35.0000        5671.7153          35.92315748        -216.15518387        1403.69304999
        71          35.5000        5481.9463          34.72121031        -215.25107155        -808.41684257
        72          36.0000        5295.2527          33.53874231        -214.22512264       -3246.85368906
        73          36.5000        5103.0402          32.32131847        -213.31669464       -5224.93523199
        74          37.0000        4976.4530          31.51954839        -212.78849140       -8278.14324863
        75          37.5000        4936.7350          31.26798520        -212.55825403      -10722.87737939
        76          38.0000        4833.5919          30.61470368        -212.20109597      -13099.84357336
        77          38.5000        4770.9137          30.21771640        -211.47236751      -13935.06284947
        78          39.0000        4600.6410          29.13925343        -210.53600920      -14962.70384006
        79          39.5000        4433.0178          28.07757200        -209.87661647      -16644.98291096
        80          40.0000        4391.2648          27.81311954        -209.84987159      -17671.98145691
        81          40.5000        4438.2842          28.11092855        -210.24221393      -18293.96016929
        82          41.0000        4431.3745          28.06716402        -210.61208251      -18656.16664461
        83          41.5000        4399.8066          27.86722148        -210.75952578      -16788.60231226
        84          42.0000        4428.4952          28.04892723        -210.77655677      -13769.41634607
        85          42.5000        4480.4266          28.37784729        -210.90197620       -9935.77893286
        86          43.0000        4549.3161          28.81417513        -211.37130609       -7334.63467724
        87          43.5000        4731.6682          29.96914549        -212.18064658       -4803.40897050
        88          44.0000        4885.5006          30.94347991        -212.99711386       -2237.71134645
        89          44.5000        4944.0628          31.31439707        -213.38940063         667.64395780
        90          45.0000        4961.1644          31.42271406        -213.17391306        3543.49388492
        91          45.5000        4791.4697          30.34791239        -212.41129543        5700.18451836
        92          46.0000        4766.2477          30.18816298        -212.27868484        6176.15035147
        93          46.5000        4772.6033          30.22841807        -212.81170208        4325.73263824
        94          47.0000        4772.3825          30.22701960        -212.84963184        2975.42326439
        95          47.5000        4700.3848          29.77100453        -212.47610322        3314.14947070
        96          48.0000        4564.2008          28.90845101        -211.89310746        4217.28856078
        97          48.5000        4531.9546          28.70421217        -211.29988431        5965.43475304
        98          49.0000        4451.9061          28.19720610        -211.03595845        7071.97098890
        99          49.5000        4662.2708          29.52960095        -211.55734592        8236.11246575
       100          50.0000        4783.5769          30.29792166        -212.79487481        6303.13286777
       101          50.5000        5019.7398          31.79371556        -214.27742972        4168.17873764
       102          51.0000        5201.1332          32.94261355        -215.54337993        1258.49545301
       103          51.5000        5245.1311          33.22128477        -216.40375453       -1597.46802197
       104          52.0000        5300.4965          33.57195484        -216.93275406       -3024.78162950
       105          52.5000        5386.0547          34.11385799        -217.34443423       -3067.97552269
       106          53.0000        5481.8441          34.72056294        -217.70435773       -2532.15328626
       107          53.5000        5548.8622          35.14503833        -217.82953869       -1316.91859740
       108          54.0000        5411.8333          34.27713313        -217.60747379       -1145.35061858
       109          54.5000        5304.3226          33.59618828        -217.14423596        -228.30468383
       110          55.0000        5167.7992          32.73148483        -216.56996953         506.85451631
       111          55.5000        4994.6500          31.63480327        -215.94627648        -945.65849781
       112          56.0000        4947.0636          31.33340328        -215.35519655       -2310.30480103
       113          56.5000        4932.5393          31.24141051        -215.44138889       -5838.81036536
       114          57.0000        4975.4800          31.51338582        -216.15842851      -10421.27820734
       115          57.5000        5047.7746          31.97128033        -216.71137002      -13826.78741999
       116          58.0000        5182.1725          32.82252199        -217.00916543      -14987.08087702
       117          58.5000        5137.8779          32.54197131        -217.11099458      -15562.56796508
       118          59.0000        5039.1261          31.91650331        -217.06394495      -14118.01682479
       119          59.5000        4946.1692          31.32773849        -216.83017911      -10653.52469381
       120          60.0000        4792.0375          30.35150913        -216.33864881       -7034.63643860
       121          60.5000        4593.9864          29.09710537        -215.73602486       -3216.20951940
       122          61.0000        4537.7027          28.74061872        -215.48783105         968.62861199
       123          61.5000        4630.5069          29.32841625        -216.00223970        4510.97566297
       124          62.0000        4791.0570          30.34529864        -217.23014615        5827.92480173
       125          62.5000        4949.6779          31.34996190        -218.75885880        5904.01550078
       126          63.0000        5107.6893          32.35076484        -220.08868340        5792.92113054
       127          63.5000        5253.4088          33.27371373        -220.88075908        6889.37459556
       128          64.0000        5205.6674          32.97133245        -220.98338298        8315.86207069
       129          64.5000        5060.3865          32.05116132        -220.49330592       11496.48626877
       130          65.0000        5065.4968          32.08352817        -220.32691325       15020.58186903
       131          65.5000        5041.8114          31.93351118        -220.41132331       17453.70538041
       132          66.0000        4982.5694          31.55828814        -219.72718212       21125.48471199
       133          66.5000        4735.8837          29.99584555        -218.26237694       24922.14763218
       134          67.0000        4528.6976          28.68358273        -216.67120452       28122.24157384
       135          67.5000        4382.4776          27.75746384        -215.63282669       29795.84920829
       136          68.0000        4284.6821          27.13805317        -215.31144510       28865.45726093
       137          68.5000        4328.7673          27.41727703        -215.29188312       27299.43443441
       138          69.0000        4386.5646          27.78334963        -215.11291309       24695.86259635
       139          69.5000        4335.3843          27.45918738        -214.75260634       21632.36778710
       140          70.0000        4308.1814          27.28689130        -214.45838073       18618.03443495
       141          70.5000        4255.6252          26.95401394        -214.31975434       16223.49311965
       142          71.0000        4236.5826          26.83340334        -214.32125154       14300.57828399
       143          71.5000        4221.1252          26.73550032        -214.45800473       11078.27267271
       144          72.0000        4254.8295          26.94897409        -214.63987815        7783.92380638
       145          72.5000        4298.6158          27.22630531        -214.72464131        5214.12020849
       146          73.0000        4215.9706          26.70285219        -214.59664187        2616.63632354
       147          73.5000        4111.4998          26.04116187        -214.19868870         679.62301615
       148          74.0000        3989.5412          25.26870801        -213.52790512        -762.87697607
       149          74.5000        3939.8518          24.95398818        -212.60796288       -1264.14502362
       150          75.0000        3907.4980          24.74906750        -212.27792166       -2776.46002255
       151          75.5000        4029.6722          25.52288693        -213.03269677       -6137.72988348
       152          76.0000        4123.7727          26.11889460        -213.81208309      -10344.28551559
       153          76.5000        4172.8825          26.42994352        -214.41352153      -14278.36855852
       154          77.0000        4250.9286          26.92426726        -214.85607153      -17204.60691753
       155          77.5000        4336.7386          27.46776493        -215.08929286      -18678.77387049
       156          78.0000        4326.9950          27.40605144        -215.23154517      -19651.77050671
       157          78.5000        4342.2659          27.50277359        -215.51207352      -20950.72912607
       158          79.0000        4357.5511          27.59958599        -215.80074222      -21715.91075885
       159          79.5000        4250.2280          26.91982984        -215.80554810      -20238.26595315
       160          80.0000        4195.6623          26.57422500        -215.50789847      -17413.37343421
       161          80.5000        4095.9087          25.94241133        -215.12000761      -14860.61591371
       162          81.0000        4091.7869          25.91630518        -214.87967941      -11313.91584151
       163          81.5000        4085.3538          25.87555974        -214.96470926       -7740.67780344
       164          82.0000        4196.7472          26.58109594        -215.43935973       -4055.56897157
       165          82.5000        4278.2651          27.09740956        -216.14961484       -1827.25985045
       166          83.0000        4309.3452          27.29426231        -216.69259552        -307.10763386
       167          83.5000        4249.9831          26.91827827        -216.58588934        1374.81950111
       168          84.0000        4056.5066          25.69284877        -215.56121492        2561.81757328
       169          84.5000        3829.9952          24.25818497        -214.32183222        3203.75998394
       170          85.0000        3691.3163          23.37982969        -214.00323665        1801.83963117
       171          85.5000        3677.5093          23.29237957        -214.20019830        -903.70005200
       172          86.0000        3763.3731          23.83621866        -214.59834294       -3551.94770530
       173          86.5000        3861.8083          24.45968123        -215.02388700       -6260.80127783
       174          87.0000        3851.6095          24.39508450        -215.28296897       -8360.39964880
       175          87.5000        3851.5935          24.39498323        -215.37651805       -9365.23600351
       176          88.0000        3954.6545          25.04774473        -215.38841524       -8549.78571041
       177          88.5000        4035.3996          25.55916284        -215.35590259       -5929.43682653
       178          89.0000        3988.2352          25.26043619        -215.24337331       -2629.25568474
       179          89.5000        3969.9600          25.14468529        -215.01164896        1503.28864208
       180          90.0000        3951.2897          25.02643273        -214.69001905        5135.34517462
       181          90.5000        3998.3388          25.32442945        -214.62799124        8421.24244266
       182          91.0000        4218.5809          26.71938515        -215.46274232        9894.72087939
       183          91.5000        4357.7901          27.60110004        -216.87129588        8850.57602203
       184          92.0000        4589.5123          29.06876755        -217.99577640        9087.64081694
       185          92.5000        4581.3995          29.01738311        -218.42877408        9042.37972589
       186          93.0000        4410.7156          27.93631599        -217.92229732        9899.94058413
       187          93.5000        4158.0690          26.33611886        -216.42425991       11538.86228119
       188          94.0000        3936.0621          24.92998540        -215.07279639       11510.97549208
       189          94.5000        3892.9844          24.65714258        -214.77656097        9705.07326569
       190          95.0000        3886.5229          24.61621702        -214.74385996        6634.28212184
       191          95.5000        3899.2373          24.69674629        -214.89785317        2654.29435161
       192          96.0000        4006.0872          25.37350563        -215.15140519         -34.37759011
       193          96.5000        4047.6644          25.63684521        -215.30293698       -1855.12428148
       194          97.0000        4013.7570          25.42208461        -215.26727389       -4112.13575315
       195          97.5000        3988.6327          25.26295368        -215.02078538       -5116.79839673
       196          98.0000        3922.6609          24.84510558        -214.65502197       -4853.26969370
       197          98.5000        3897.0649          24.68298692        -214.30122890       -4041.08016844
       198          99.0000        3889.4084          24.63449306        -214.14986890       -3635.36762225
       199          99.5000        3885.7742          24.61147455        -214.45540484       -3302.25829809
       200         100.0000        4027.0880          25.50651961        -215.28688312       -1885.07474056
       201         100.5000        4188.0265          26.52586150        -216.41051162        -551.79089891
       202         101.0000        4358.5241          27.60574896        -217.43030648        1780.52436017
       203         101.5000        4326.8732          27.40528001        -217.93901439        3576.27253323
       204         102.0000        4259.8453          26.98074283        -217.63716253        5598.86315974
       205         102.5000        4173.3046          26.43261725        -216.50370212        9024.32004164
       206         103.0000        4049.6747          25.64957747        -215.52726543       10949.22824672
       207         103.5000        4094.6497          25.93443756        -216.12711363        9006.71724134
       208         104.0000        4241.0983          26.86200438        -217.18419339        5322.50957427
       209         104.5000        4274.5782          27.07405743        -217.73876845        1492.42305353
       210         105.0000        4229.7051          26.78984323        -217.79498186       -1843.49928072
       211         105.5000        4122.1368          26.10853344        -217.48875787       -4216.47482056
       212         106.0000        4000.2587          25.33658968        -216.97105945       -4876.34708615
       213         106.5000        3892.9757          24.65708698        -216.41549646       -5232.18607246
       214         107.0000        3779.8162          23.94036467        -215.97994257       -5790.70111788
       215         107.5000        3765.3266          23.84859101        -215.75340754       -4756.88703164
       216         108.0000        3761.5069          23.82439823        -215.71219305       -2606.59329376
       217         108.5000        3803.9646          24.09331452        -215.75316166        1169.02793025
       218         109.0000        3815.7935          24.16823552        -215.75452021        5556.30365923
       219         109.5000        3866.7435          24.49093959        -215.68155200        9821.36110165
       220         110.0000        3767.2865          23.86100474        -215.64971334       13259.76649337
       221         110.5000        3837.3380          24.30469265        -215.86085337       17450.73095409
       222         111.0000        3907.3394          24.74806331        -216.32616938       21868.99138324
       223         111.5000        3969.1440          25.13951754        -216.76902635       26295.64828885
       224         112.0000        3986.8776          25.25183756        -216.80709811       30892.07863636
       225         112.5000        4001.0096          25.34134593        -216.36059212       34973.39380774
       226         113.0000        3985.6718          25.24420007        -216.15199598       36505.43320548
       227         113.5000        4006.4972          25.37610264        -216.69111033       35841.12611881
       228         114.0000        4070.9426          25.78428290        -217.34009927       33812.16042481
       229         114.5000        4120.8024          26.10008191        -217.72179046       31750.76077828
       230         115.0000        4146.9199          26.26550314        -217.82691904       30128.17344350
       231         115.5000        4054.9182          25.68278882        -217.69943605       28517.43368485
       232         116.0000        4001.7594          25.34609441        -217.44226621       27489.36429343
       233         116.5000        3956.7254          25.06086101        -217.28529287       25945.24728861
       234         117.0000        3937.9731          24.94208885        -217.34002316       24650.67387548
       235         117.5000        3875.2852          24.54504026        -217.29780496       23368.66501765
       236         118.0000        3716.8774          23.54172656        -216.96157611       20970.79151485
       237         118.5000        3650.3577          23.12040866        -216.38097471       18693.43349905
       238         119.0000        3582.7217          22.69201970        -215.74176856       15697.46789727
       239         119.5000        3470.6959          21.98247749        -215.25941373       13016.76576125
       240         120.0000        3421.3928          21.67020451        -215.14687504       10034.45471035
       241         120.5000        3438.9993          21.78171983        -215.55593041        6725.44429008
       242         121.0000        3506.3719          22.20843993        -216.42215654        3369.18612866
       243         121.5000        3602.2230          22.81553563        -217.43147209         -16.20574214
       244         122.0000        3792.5024          24.02071595        -218.25080982       -2721.11508458
       245         122.5000        3905.9628          24.73934404        -218.75121464       -3990.13692132
       246         123.0000        4076.4727          25.81930907        -219.12217372       -3464.02590951
       247         123.5000        4222.6612          26.74522854        -219.76646631       -3352.17360113
       248         124.0000        4298.9294          27.22829142        -220.59068406       -2862.75190097
       249         124.5000        4380.0732          27.74223520        -221.22294602       -1184.42968250
       250         125.0000        4436.7485          28.10120156        -221.49714377         947.05755536
       251         125.5000        4448.8755          28.17801069        -221.43101271        3733.77361479
       252         126.0000        4427.9925          28.04574310        -221.14500799        6190.99743145
       253         126.5000        4383.0092          27.76083097        -220.89094136        8070.70274525
       254         127.0000        4427.7575          28.04425472        -220.82402876        9031.55067745
       255         127.5000        4431.4823          28.06784697        -220.84705655        7851.52403456
       256         128.0000        4394.2455          27.83199840        -220.71774221        6214.27811098
       257         128.5000        4331.8860          27.43703016        -220.29758428        4256.05114394
       258         129.0000        4250.8880          26.92400964        -219.53123912        2201.75324523
       259         129.5000        4195.3302          26.57212138        -218.95131072       -1249.68180526
       260         130.0000        4227.7155          26.77724121        -219.19189254       -5799.58954353
       261         130.5000        4244.6658          26.88460019        -219.56035743      -10245.68619772
       262         131.0000        4298.9893          27.22867085        -219.75404455      -12255.82859221
       263         131.5000        4297.5376          27.21947592        -219.89642643      -13224.93345975
       264         132.0000        4292.5961          27.18817835        -220.03343965      -12899.92672886
       265         132.5000        4270.6040          27.04888576        -220.14125631      -11832.57582710
       266         133.0000        4262.4285          26.99710411        -220.08722687       -9568.65190792
       267         133.5000        4237.5847          26.83975051        -219.70452764       -6639.46353585
       268         134.0000        4102.5901          25.98472992        -218.95403818       -3509.45806172
       269         134.5000        4050.2807          25.65341604        -218.47793250        -463.87181036
       270         135.0000        4032.2638          25.53930179        -218.66927147         472.08930430
       271         135.5000        3986.9011          25.25198628        -218.68117509         727.07783868
       272         136.0000        3903.9241          24.72643178        -218.38862739         305.62233664
       273         136.5000        3757.5387          23.79926479        -217.85689507        -445.86064967
       274         137.0000        3684.4921          23.33660687        -217.14371897        -660.38482585
       275         137.5000        3557.5973          22.53288834        -216.45282402        -873.91194556
       276         138.0000        3543.8604          22.44588240        -216.13049852        -441.77915646
       277         138.5000        3565.9132          22.58555900        -216.34162232        -424.38450726
       278         139.0000        3600.2262          22.80288880        -216.89446749       -1485.73724452
       279         139.5000        3733.7215          23.64841270        -217.47960914       -1270.86920697
       280         140.0000        3721.9486          23.57384642        -217.88502458       -1490.50510136
       281         140.5000        3750.1046          23.75217921        -218.03445591        -386.66306448
       282         141.0000        3776.7705          23.92107382        -218.01280921        2225.51886290
       283         141.5000        3810.9317          24.13744194        -218.01783661        4524.06631440
       284         142.0000        3803.2786          24.08896941        -218.28012747        5883.41901269
       285         142.5000        3854.8419          24.41555775        -218.69941974        6583.00108722
       286         143.0000        3879.5445          24.57201741        -219.04710489        7252.34438899
       287         143.5000        3978.2826          25.19739905        -219.18554191        8548.74023322
       288         144.0000        4054.2793          25.67874211        -218.98216391        9786.59664121
       289         144.5000        3983.2131          25.22862730        -218.37793950       10026.79354736
       290         145.0000        3870.7745          24.51647052        -217.55256963       10054.69726777
       291         145.5000        3772.5989          23.89465205        -216.90419031        9409.86922665
       292         146.0000        3752.1319          23.76501954        -216.74984669        7288.91221361
       293         146.5000        3838.6365          24.31291694        -216.86364005        4201.45756700
       294         147.0000        3832.3502          24.27310103        -216.88454728        -188.79506966
       295         147.5000        3819.9515          24.19457091        -216.72788727       -4802.49881958
       296         148.0000        3811.9430          24.14384743        -216.48446027       -8298.97829216
       297         148.5000        3771.1521          23.88548822        -216.28292716      -11324.09421192
       298         149.0000        3759.3282          23.81059919        -216.24204925      -13344.01587258
       299         149.5000        3808.6230          24.12281921        -216.44421994      -12845.65719655
       300         150.0000        3919.8768          24.82747185        -216.92610750      -11056.12681224
       301         150.5000        4027.9493          25.51197448        -217.63536022       -8488.92561787
       302         151.0000        4145.3791          26.25574449        -218.33103016       -4528.04033156
       303         151.5000        4204.3473          26.62923325        -218.67239591         593.76841045
       304         152.0000        4221.1324          26.73554543        -218.58561400        7454.72360798
       305         152.5000        4159.2983          26.34390466        -218.55339469       13130.98523929
       306         153.0000        4156.8920          26.32866371        -218.85154217       17966.34322144
       307         153.5000        4261.7355          26.99271507        -219.32384465       22276.86701116
       308         154.0000        4292.2892          27.18623442        -219.55772166       24800.33931053
       309         154.5000        4261.9531          26.99409322        -219.47473033       26788.86214248
       310         155.0000        4322.6043          27.37824219        -219.69659986       27910.11984195
       311         155.5000        4481.2777          28.38323794        -220.45269622       29123.64870289
       312         156.0000        4492.4960          28.45429142        -220.94459158       29230.56303983
       313         156.5000        4410.0840          27.93231568        -220.56027857       30281.45702708
       314         157.0000        4245.9904          26.89298992        -219.69327039       31591.95524356
       315         157.5000        4041.8489          25.60001080        -219.02966490       31483.39824010
       316         158.0000        3913.1218          24.78468716        -218.31759187       30411.39797146
       317         158.5000        3744.4606          23.71643143        -217.49255118       28567.81399493
       318         159.0000        3719.2220          23.55657709        -216.91796391       26590.80428910
       319         159.5000        3720.7421          23.56620461        -216.81362576       24203.65103652
       320         160.0000        3718.5227          23.55214771        -217.18379396       21495.22996867
       321         160.5000        3874.0560          24.53725480        -217.86213316       19269.87686105
       322         161.0000        3980.8688          25.21377910        -218.60103038       17121.46123109
       323         161.5000        4120.8598          26.10044552        -219.14823515       16298.01760803
       324         162.0000        4225.9194          26.76586553        -219.36827127       16346.36420058
       325         162.5000        4195.4434          26.57283850        -219.44167331       15734.06797682
       326         163.0000        4183.0467          26.49432098        -219.89630702       14255.43955363
       327         163.5000        4340.7237          27.49300553        -220.72631471       13773.00514014
       328         164.0000        4486.0235          28.41329668        -221.63005529       13283.74244320
       329         164.5000        4540.7074          28.75965024        -222.36691658       12201.18110358
       330         165.0000        4592.1102          29.08522199        -222.65990468       12601.52543587
       331         165.5000        4565.5386          28.91692428        -222.32648312       13841.45839952
       332         166.0000        4439.3264          28.11752932        -221.67822120       14596.43240834
       333         166.5000        4499.2296          28.49694056        -221.43342449       16287.76509606
       334         167.0000        4519.3898          28.62462961        -221.73301356       16252.37700068
       335         167.5000        4664.6836          29.54488256        -222.28568085       15946.47919534
       336         168.0000        4783.5190          30.29755499        -222.63249672       15183.04508000
       337         168.5000        4769.0730          30.20605779        -222.76854120       13152.79584161
       338         169.0000        4833.7508          30.61570992        -222.85375932       11863.41118141
       339         169.5000        4811.7456          30.47633481        -222.93173661       12784.49614438
       340         170.0000        4803.2647          30.42261890        -222.90175182       13624.53704860
       341         170.5000        4722.1644          29.90895125        -222.55841848       15705.19931145
       342         171.0000        4629.3490          29.32108285        -221.80468802       18854.62616831
       343         171.5000        4546.7611          28.79799255        -221.07262916       21020.88955782
       344         172.0000        4540.6216          28.75910623        -221.21466768       20276.76112629
       345         172.5000        4695.9681          29.74303068        -222.07490300       17149.61452566
       346         173.0000        4885.2240          30.94172784        -222.80240342       13783.56583772
       347         173.5000        4890.0781          30.97247251        -223.04774416       10050.30650418
       348         174.0000        4794.3908          30.36641386        -222.84894191        7019.23393904
       349         174.5000        4663.2139          29.53557418        -222.29824128        3872.77672943
       350         175.0000        4567.0223          28.92632166        -221.37072521        1491.23260089
       351         175.5000        4418.4113          27.98505863        -220.06104209           1.25103501
       352         176.0000        4222.2458          26.74259756        -218.91429773       -1889.38726519
       353         176.5000        4249.6301          26.91604267        -218.82227033       -5194.45444806
       354         177.0000        4225.1548          26.76102266        -219.14072937      -10255.01039020
       355         177.5000        4204.3416          26.62919728        -219.14102093      -14608.42511429
       356         178.0000        4195.4780          26.57305730        -218.82442273      -18175.96061478
       357         178.5000        4117.7298          26.08062057        -218.42748984      -21037.97616116
       358         179.0000        4094.2547          25.93193546        -218.15978841      -22365.24480199
       359         179.5000        4056.6634          25.69384206        -217.99382486      -22749.88962661
       360         180.0000        4003.7925          25.35897173        -217.78089590      -21581.17572396
       361         180.5000        3939.3279          24.95067018        -217.47436705      -19449.25826591
       362         181.0000        3954.7676          25.04846080        -217.16275008      -16436.90983060
       363         181.5000        3923.5359          24.85064727        -216.94441080      -13780.70023607
       364         182.0000        3918.4634          24.81851945        -216.90654678      -11105.42869095
       365         182.5000        3968.6651          25.13648426        -217.22966068       -8858.98854293
       366         183.0000        4056.4094          25.69223321        -217.96826939       -8153.11560827
       367         183.5000        4216.0525          26.70337069        -218.87166503       -8228.39379797
       368         184.0000        4226.2711          26.76809280        -219.57989651      -10037.91519784
       369         184.5000        4238.0625          26.84277659        -219.90770297      -10804.41532249
       370         185.0000        4233.6009          26.81451802        -219.81215050      -10208.54830596
       371         185.5000        4131.9895          26.17093795        -219.41818109       -8539.90781453
       372         186.0000        4056.6095          25.69350094        -219.17799726       -7870.58903219
       373         186.5000        3881.0992          24.58186444        -218.86998228       -8286.94201873
       374         187.0000        3855.8313          24.42182411        -218.34666813       -6747.95703951
       375         187.5000        3884.9925          24.60652366        -218.23318268       -6135.54619001
       376         188.0000        4001.7185          25.34583583        -218.61479662       -7096.16798886
       377         188.5000        4046.6312          25.63030106        -218.92690921       -8484.69040316
       378         189.0000        4070.0368          25.77854557        -218.97101733       -8981.06012280
       379         189.5000        4039.2612          25.58362150        -218.78458964       -9650.10847683
       380         190.0000        3927.2563          24.87421169        -218.35092745      -10128.09759606
       381         190.5000        3839.8254          24.32044711        -217.71801122      -10123.68283639
       382         191.0000        3746.3385          23.72832563        -217.10986994      -10214.78681033
       383         191.5000        3712.7102          23.51533281        -216.82489593      -10068.28247235
       384         192.0000        3751.0979          23.75847029        -216.98712793      -10539.65239654
       385         192.5000        3793.2539          24.02547547        -217.47030542      -11441.68145935
       386         193.0000        3803.5667          24.09079429        -218.06487819      -12598.02211151
       387         193.5000        3832.7604          24.27569926        -218.61032250      -12963.16066279
       388         194.0000        3858.7126          24.44007346        -219.02640466      -12193.30627688
       389         194.5000        3924.9207          24.85941863        -219.26571136       -9824.26104345
       390         195.0000        4007.7244          25.38387564        -219.29548610       -6387.89624684
       391         195.5000        3986.5061          25.24948429        -219.25147867       -3729.70313347
       392         196.0000        3987.5591          25.25615363        -219.41031417       -1811.03038833
       393         196.5000        3954.8495          25.04897962        -219.25858865         689.24671929
       394         197.0000        3862.5603          24.46444420        -218.64845748        3341.22097136
       395         197.5000        3759.1681          23.80958471        -217.90067669        4545.81266261
       396         198.0000        3626.5625          22.96969579        -217.09037926        4416.18135394
       397         198.5000        3616.2869          22.90461321        -216.60885869        3230.04394208
       398         199.0000        3611.8724          22.87665266        -216.47223818        1277.14794287
       399         199.5000        3566.5908          22.58985105        -216.30424775        -943.51236835
       400         200.0000        3536.0611          22.39648358        -215.98651560       -2290.53918741
       401         200.5000        3467.8994          21.96476560        -215.61104819       -3594.29537185
       402         201.0000        3431.4179          21.73370124        -215.34209513       -4375.76591994
       403         201.5000        3391.0762          21.47818710        -215.22279693       -4456.83933297
       404         202.0000        3336.9481          21.13535396        -215.23215202       -4697.23067287
       405         202.5000        3385.8085          21.44482321        -215.41742487       -4209.32043058
