50 -238.24612000 -254.18569800
50 -235.93666600 -252.27764300
50 -241.39382500 -255.14459900
50 -246.39755000 -258.67806500
50 -239.21252000 -255.19732000
50 -249.05415000 -262.47766500
50 -247.40959400 -260.99187900
50 -244.39735200 -258.21645700
50 -241.85528800 -255.48648800
50 -242.54551500 -254.70761900
50 -246.29963000 -259.12958300
50 -244.87144200 -258.01018700
50 -250.95750200 -256.73283600
50 -249.64963800 -259.59586300
50 -243.50463000 -257.92290800
50 -244.22041500 -260.43148500
50 -254.16949100 -263.97777300
50 -250.30557000 -260.83301400
50 -248.50419800 -260.50094300
50 -246.00889900 -258.62616100
50 -247.83716800 -260.90857600
50 -249.74277700 -261.11413200
50 -250.70225900 -262.85181800
50 -252.82921100 -263.56835500
50 -244.14215200 -256.81979000
50 -251.04210000 -260.65774400
50 -252.93962600 -263.94694600
50 -250.35743000 -261.80562800
50 -248.98005100 -259.08185300
50 -252.48283800 -261.13155800
50 -254.54875200 -263.01182900
50 -255.11441600 -263.44996000
50 -254.82692800 -262.03576100
50 -254.82013400 -262.35504200
50 -254.22470400 -265.07432000
50 -254.63227600 -263.86116400
50 -254.71703200 -266.36378800
50 -249.62505300 -261.80866700
50 -255.47230400 -263.67148000
50 -259.18595400 -265.87928000
50 -254.94136300 -266.92988900
50 -252.39017100 -264.04360700
50 -257.45027300 -267.16736000
50 -254.47411300 -263.35051900
50 -254.91280700 -264.56520400
50 -257.98195600 -266.49782300
50 -257.20330800 -268.57968100
50 -259.10358800 -267.93825900
50 -264.10662500 -270.91064100
50 -260.98960300 -270.52072600
50 -258.97770500 -270.26934900
50 -266.47533600 -271.97679100
50 -268.23990700 -272.15643100
50 -265.90528100 -272.65582200
50 -267.74656200 -273.91938600
50 -261.88166800 -272.26031600
50 -264.01914600 -272.66555600
50 -265.12146800 -273.16096600
50 -269.33750200 -274.35999800
50 -270.33735800 -274.63312600
50 -267.96517500 -275.15856500
50 -273.37953200 -278.46157000
50 -272.32383700 -277.98016200
50 -268.72250400 -277.99720800
50 -269.66162600 -276.85381600
50 -270.16266300 -277.22671100
50 -272.03166900 -277.02112800
50 -270.03320700 -276.78389200
50 -270.77100700 -276.82939600
50 -271.33939500 -276.46934500
50 -272.82062000 -277.49848900
50 -271.39992800 -278.13536600
50 -271.00349900 -277.52921500
50 -274.06064500 -278.12547100
50 -272.88362300 -278.15283900
50 -274.48769000 -279.02038900
50 -274.87258600 -278.87584800
50 -274.38942700 -278.83604000
50 -273.78322700 -277.91340200
50 -274.84344100 -279.54499600
50 -275.40199900 -280.08803300
50 -276.99355600 -280.04506800
50 -274.63791200 -279.86509700
50 -276.93377400 -280.65158000
50 -278.10385900 -280.95728000
50 -275.88601900 -280.78913600
50 -274.87049800 -281.18907500
50 -276.11919000 -281.68047700
50 -276.13626700 -280.96542200
50 -277.50661500 -281.91337400
50 -277.29975100 -281.20762000
50 -278.68739000 -281.86828300
50 -277.51707900 -282.67541300
50 -277.46203200 -281.70504600
50 -278.41918100 -283.07204200
50 -277.56146000 -283.00740100
50 -278.00481200 -282.18954300
50 -278.76491800 -283.60558000
50 -278.67077300 -283.74042000
50 -279.05832700 -284.08247200
50 -278.01993000 -283.95437000
