#     Step             Time      Temperature                E_kin                     E_pot             Pressure
       119          59.5000     6181461.4022       39151.75555977        -132.22734550    41849889.31344061
       120          60.0000     6148783.0238       38944.77928054        -134.17706301    41662346.97837879
       121          60.5000     6112935.7819       38717.73225074        -109.02110568    41489994.29769383
       122          61.0000     6085766.6386       38545.65002136        -137.02223927    41317712.49130271
       123          61.5000     6052175.1416       38332.89028817        -126.63492522    41017510.34118379
       124          62.0000     6012471.1047       38081.41532993        -135.12755992    40717027.63770783
       125          62.5000     5975622.1020       37848.02340975        -145.99955720    40460676.85468961
       126          63.0000     5945329.1301       37656.15566959        -120.81646627    40283128.68295226
       127          63.5000     5914379.2660       37460.12734632         -79.29978232    40217765.46948829
       128          64.0000     5884666.5958       37271.93508463         -50.68677743    40005180.33188404
       129          64.5000     5853261.0863       37073.02082271        -125.73243692    39680768.80692538
       130          65.0000     5821073.9191       36869.15574605        -125.99289173    39468963.47765628
       131          65.5000     5797972.5910       36722.83799222        -143.00226556    39205398.17722819
       132          66.0000     5805047.9616       36767.65153392        -121.56639686    39378910.03824019
       133          66.5000     5806358.6868       36775.95332354        -136.10076914    39408201.15742973
       134          67.0000     5782242.9051       36623.21028655         -57.67424848    39313066.92061375
       135          67.5000     5772222.4370       36559.74326926        -124.54157232    39157310.07896327
       136          68.0000     5750381.6850       36421.40967331         -56.90609119    39146960.53032918
       137          68.5000     5727923.0798       36279.16275674         -62.07367817    39014093.30353424
       138          69.0000     5708508.0310       36156.19292909         -56.18429167    38896017.33755060
       139          69.5000     5678301.4854       35964.87259028        -132.44138336    38465510.77723015
       140          70.0000     5645339.5008       35756.10002345        -131.14669517    38222499.54866455
       141          70.5000     5619271.6508       35590.99309757        -103.17874188    38138504.56655884
       142          71.0000     5565925.4629       35253.11233198        -104.31122405    37785990.35735279
       143          71.5000     5494600.4749       34801.35856139         -65.00969458    37267683.43501581
       144          72.0000     5494985.8208       34803.79924179        -127.06527043    37243303.91634687
       145          72.5000     5488989.5430       34765.82039046        -111.00867526    37174104.56931220
       146          73.0000     5458238.8309       34571.05344391        -101.07887973    37051292.57117100
       147          73.5000     5439707.4484       34453.68052622         -97.55562339    36901149.69381537
       148          74.0000     5381709.1370       34086.33443112         129.54172961    36771019.91442113
       149          74.5000     5393008.1048       34157.89913018         -75.00134411    36679520.25333525
       150          75.0000     5372434.5406       34027.59156950         -93.19532730    36495937.48074055
       151          75.5000     5356755.0511       33928.28179452        -132.47515621    36344796.31496365
       152          76.0000     5323656.1706       33718.64216463           2.08194424    36119776.97783366
       153          76.5000     5356327.3994       33925.57316064        -123.85096560    36293829.67884529
       154          77.0000     5320396.4303       33697.99582469        -131.68544780    36096541.19334254
       155          77.5000     5267656.7939       33363.95679754          42.93234843    35853346.74601444
       156          78.0000     5318762.8794       33687.64934132         -90.84372543    36155136.94290615
       157          78.5000     5324263.3526       33722.48789675        -113.38618060    36105122.96040121
       158          79.0000     5298133.7911       33556.99010582        -124.07005912    35860466.65083440
       159          79.5000     5270261.9135       33380.45694194        -111.64330929    35660936.95788951
       160          80.0000     5258657.3324       33306.95656811        -101.38988339    35625698.94514432
       161          80.5000     5257737.7970       33301.13247199        -129.29004616    35612346.60776228
       162          81.0000     5227384.2220       33108.88088800         -72.54949395    35529410.67944159
       163          81.5000     5306934.0249       33612.72847910          30.52863050    36183106.04840322
       164          82.0000     5435789.6456       34428.86619072         -94.86558908    36941413.21489850
       165          82.5000     5371262.5248       34020.16832839          11.59995865    36695839.56295682
       166          83.0000     5297844.0512       33555.15496914          95.85651995    36328184.55577961
       167          83.5000     5341621.0198       33832.42680895          43.41129357    36499514.07298777
       168          84.0000     5435354.6748       34426.11119977           5.96587824    37096164.43610712
       169          84.5000     5423128.1722       34348.67173846         -20.37761953    36967527.46440506
       170          85.0000     5412604.3601       34282.01667213        -144.84226701    36676879.08502855
       171          85.5000     5391827.8449       34150.42367336        -156.63837343    36532145.63119917
       172          86.0000     5372986.6293       34031.08835445        -148.74997100    36424062.52996359
       173          86.5000     5347911.2670       33872.26758502        -143.84971585    36223428.67600163
       174          87.0000     5202332.8117       32950.21182444         -21.73698219    35452746.00632291
       175          87.5000     5184210.0794       32835.42718979         -88.30021907    35237956.25877003
       176          88.0000     5261181.5473       33322.94428381        -151.83069331    35631585.26619264
       177          88.5000     5234334.9269       33152.90483018        -136.75361187    35481847.09147477
       178          89.0000     5201457.3949       32944.66716341        -118.77675770    35245126.34628841
       179          89.5000     5171770.0405       32756.63524602        -129.01439606    35070340.33584823
       180          90.0000     5219558.3254       33059.31371106          48.34967283    35527896.74860997
       181          90.5000     5336251.8346       33798.41979740        -107.00030866    36152340.01919426
       182          91.0000     5316184.1380       33671.31627004        -129.41809068    36014863.85958015
       183          91.5000     5290451.5601       33508.33286897        -152.36234093    35822700.36844090
       184          92.0000     5258697.8687       33307.21331465        -120.08962382    35633649.88664086
       185          92.5000     5225910.1963       33099.54479525        -130.54533370    35348659.87184821
       186          93.0000     5199083.9589       32929.63444278        -136.58700908    35156367.37329464
       187          93.5000     5347059.6225       33866.87349210           8.28558347    36344453.13714052
       188          94.0000     5554892.3947       35183.23177124         -51.54466304    37814486.86910744
       189          94.5000     5534733.4378       35055.55022454         -42.63185048    37738788.35002522
       190          95.0000     5522397.8318       34977.41973097        -122.76698500    37429030.83918373
       191          95.5000     5497616.4076       34820.46068877        -121.19287965    37216747.30964974
       192          96.0000     5500540.4287       34838.98067129         -93.59897287    37303705.40795969
       193          96.5000     5514836.3454       34929.52725874        -110.29437227    37327743.55607059
       194          97.0000     5500900.9130       34841.26388448        -126.60012992    37244519.38714320
       195          97.5000     5463060.3671       34601.59178945        -120.90257946    37011042.65166560
       196          98.0000     5420533.8317       34332.23986618        -113.24688934    36744837.31890447
       197          98.5000     5390235.4877       34140.33810063          28.43217918    36731143.35091322
       198          99.0000     5382069.4765       34088.61672704        -122.59500477    36462881.18845574
       199          99.5000     5362536.4011       33964.89934940         -93.18177607    36393442.86864325
       200         100.0000     5330393.0306       33761.31166952         -58.60350192    36234926.78775167
       201         100.5000     5290717.0028       33510.01411387         -43.76549370    36004011.97475935
       202         101.0000     5263886.4395       33340.07636143        -121.57184857    35736803.96060956
       203         101.5000     5237679.8917       33174.09095964        -127.01212755    35540160.06919512
       204         102.0000     5215403.1081       33032.99565434        -134.97044435    35305318.85181554
       205         102.5000     5274444.5812       33406.94886229         -23.12326692    35810032.91551337
       206         103.0000     5381426.3848       34084.54355267        -125.44760903    36438259.76952609
       207         103.5000     5353722.6274       33909.07521801        -134.47282129    36264328.20600040
       208         104.0000     5279683.8830       33440.13322603         -67.14690217    35922452.51493126
       209         104.5000     5216693.3528       33041.16772576         199.79415116    35727276.52408155
       210         105.0000     5269487.7069       33375.55332011        -136.60388501    35740321.38753163
       211         105.5000     5250649.5102       33256.23712255         -80.49105455    35665367.04164509
       212         106.0000     5225775.6485       33098.69260526        -134.89171527    35400778.71894118
       213         106.5000     5193123.6714       32891.88354461        -109.94870082    35195652.97745877
       214         107.0000     5171777.9655       32756.68544076        -129.50835697    35055321.46212529
       215         107.5000     5154916.8261       32649.89140542        -134.40875339    34936963.99242248
       216         108.0000     5133568.2580       32514.67517289        -119.67466006    34799913.36840128
       217         108.5000     5111025.5516       32371.89558201        -134.56792018    34644880.86864945
       218         109.0000     5091436.9156       32247.82629846        -128.14495475    34486340.16962767
       219         109.5000     5073813.1275       32136.20184607        -122.27297696    34351272.69080360
       220         110.0000     5037606.6406       31906.87945227         -85.82808410    34205485.50219716
       221         110.5000     4987815.9452       31591.51824471         -53.39779613    33986151.92684530
       222         111.0000     4948335.4144       31341.45891531        -108.27640263    33600841.08350989
       223         111.5000     4947583.0894       31336.69388633        -106.31270862    33627769.81846032
       224         112.0000     4869297.9744       30840.85649652         111.71597130    33297523.90439922
       225         112.5000     4822918.3240       30547.09995291        -118.26124372    32719102.11346232
       226         113.0000     4812681.1440       30482.26033898        -136.41626265    32544700.60213201
       227         113.5000     4777691.5677       30260.64553812         -82.04751236    32397733.59822591
       228         114.0000     4757044.5019       30129.87243788        -133.83190325    32267910.60383071
       229         114.5000     4801936.2436       30414.20495775         -13.81240877    32695357.09334173
       230         115.0000     4887745.3363       30957.69724895        -107.39249550    33192631.28571377
       231         115.5000     4879411.3721       30904.91210544        -126.47599300    33111234.17013481
       232         116.0000     4879849.5609       30907.68747849        -141.74812118    33065296.03141192
       233         116.5000     4857856.8963       30768.39170751        -141.38260646    32879628.99796994
       234         117.0000     4884404.5011       30936.53727489         -78.93983560    33160171.04903614
       235         117.5000     4956365.0554       31392.31655576         -52.74358618    33729546.72256683
       236         118.0000     5029691.5457       31856.74731723         -57.05780953    34197589.05493357
       237         118.5000     5065918.6992       32086.20060742        -148.64923439    34308694.61106876
       238         119.0000     5038597.6307       31913.15612387        -141.58748005    34127124.46421077
       239         119.5000     5004041.4082       31694.28607253        -105.87305555    33964255.71194980
       240         120.0000     4975828.7524       31515.59450891        -109.50755943    33828346.68469665
       241         120.5000     4953538.3729       31374.41309010        -104.58783338    33618714.99526865
       242         121.0000     4923057.6190       31181.35598802        -104.57893896    33429388.94090854
       243         121.5000     4880343.3304       30910.81488445         -66.87621680    33239375.76179186
       244         122.0000     4848824.7844       30711.18467940          -8.37111151    33028083.53919017
       245         122.5000     4836923.5223       30635.80520652        -130.52278339    32734231.18762105
       246         123.0000     4816809.3403       30508.40725170        -145.77410083    32554268.60560440
       247         123.5000     4817201.1650       30510.88896667          -1.15806852    32755350.44895150
       248         124.0000     4856745.8497       30761.35463015        -128.82611737    32953093.74377166
       249         124.5000     4827349.9158       30575.16849289         -54.47942111    32828478.78756636
       250         125.0000     4817476.6082       30512.63355185        -110.67077078    32741919.25406122
       251         125.5000     4799438.1555       30398.38272286        -119.67064973    32632077.64951335
       252         126.0000     4769968.7141       30211.73100838        -103.83621784    32473472.04556246
       253         126.5000     4755385.2087       30119.36290957        -120.28385450    32307047.47247082
       254         127.0000     4743642.8289       30044.98975510        -130.50645558    32171464.72340029
       255         127.5000     4691010.6841       29711.63155198          53.32593705    32009095.45223518
       256         128.0000     4668107.6668       29566.56984617         -90.68855287    31737951.22872202
       257         128.5000     4655945.7641       29489.53954347        -142.61681097    31512731.05262952
       258         129.0000     4639912.0961       29387.98649470        -118.17511384    31477450.19248617
       259         129.5000     4637574.5197       29373.18089914          53.53265209    31507560.09255212
       260         130.0000     4686202.0990       29681.17523463         -92.81433442    31891014.95936798
       261         130.5000     4653317.1691       29472.89071208         -31.24364209    31714896.16457904
       262         131.0000     4637180.4875       29370.68520228         -90.50566889    31519235.76338033
       263         131.5000     4618737.1836       29253.87015171        -130.32509138    31295517.14596285
       264         132.0000     4591625.4652       29082.15163673        -121.64510520    31072512.72894371
       265         132.5000     4559952.7210       28881.54478094        -108.24742251    30944917.63745731
       266         133.0000     4532446.2662       28707.32610898        -105.27366824    30749317.70937989
       267         133.5000     4515266.9424       28598.51677685        -137.29647617    30533424.71124995
       268         134.0000     4487748.7265       28424.22361371        -106.97556289    30399065.81903436
       269         134.5000     4478332.0777       28364.58102951         -99.61898719    30355545.91936157
       270         135.0000     4479741.5651       28373.50835316        -136.23938321    30303876.43891235
       271         135.5000     4413912.9195       27956.56697382         -73.60301602    29951278.55502398
       272         136.0000     4427312.3475       28041.43543693          96.33171491    30134771.02426525
       273         136.5000     4536336.7526       28731.96742960         -35.46932733    30869664.21011165
       274         137.0000     4520806.6878       28633.60407177        -121.41495626    30643486.00634719
       275         137.5000     4502867.2096       28519.98012112        -143.12065820    30473155.72136991
       276         138.0000     4481420.8429       28384.14445803        -129.14702617    30331038.55357818
       277         138.5000     4451293.5494       28193.32608155        -117.01721461    30178826.11071105
       278         139.0000     4447059.7234       28166.51013769         -86.47538273    30132509.30600739
       279         139.5000     4468499.1266       28302.30169570        -127.61597657    30263536.65916880
       280         140.0000     4407583.3413       27916.47708560         -38.71840278    29975585.49868090
       281         140.5000     4406050.0412       27906.76556462         -88.43351665    29923554.87882832
       282         141.0000     4420975.2585       28001.29797698        -132.69282874    29899324.62195667
       283         141.5000     4393703.7697       27828.56751850        -133.17964988    29709095.05360448
       284         142.0000     4361667.7458       27625.65974424        -141.16954453    29514817.88805358
       285         142.5000     4311836.7196       27310.04309096         -78.10740219    29331918.57296120
       286         143.0000     4269753.2002       27043.49711458           4.40085124    29156750.19775798
       287         143.5000     4263524.0265       27004.04316186         -31.96398192    29031468.07262199
       288         144.0000     4254003.0503       26943.73979563        -109.71847564    28858360.97932364
       289         144.5000     4223409.5685       26749.96870449        -123.79498855    28636099.17433940
       290         145.0000     4225903.0571       26765.76180692         -40.01178381    28762829.31699305
       291         145.5000     4242667.0675       26871.94065293        -121.12642684    28782094.32856652
       292         146.0000     4222166.2471       26742.09383256        -134.85757137    28561459.92861453
       293         146.5000     4174552.3459       26440.51986830         -64.92273962    28336698.14407350
       294         147.0000     4135688.2042       26194.36458583         -78.24163158    28104398.86593400
       295         147.5000     4117346.6730       26078.19413713        -104.58925052    27937245.82236721
       296         148.0000     4101710.8507       25979.16093892        -129.31264232    27760608.86955698
       297         148.5000     4078843.9580       25834.32803700        -144.45910805    27585001.31746844
       298         149.0000     4127851.2388       26144.72730216          19.21648881    27988388.55408806
       299         149.5000     4252603.8895       26934.87787783        -133.90853370    28737771.18439540
       300         150.0000     4230706.0061       26796.18242677        -134.63637236    28571199.88639679
       301         150.5000     4194004.1983       26563.72280045        -128.71512196    28378895.91828920
       302         151.0000     4168318.8029       26401.03824136        -129.16728310    28219383.35060350
       303         151.5000     4155901.4880       26322.39022506         -60.56041025    28277405.02884147
       304         152.0000     4145775.8714       26258.25722441         -63.42894052    28200538.37116296
       305         152.5000     4135100.8347       26190.64434133        -125.84328741    27984710.24197632
       306         153.0000     4101203.5337       25975.94772603         -62.57807223    27854368.37744939
       307         153.5000     4084698.6202       25871.40993164        -119.27640445    27652297.80781855
       308         154.0000     4059781.7858       25713.59323656        -103.31900831    27441703.57836144
       309         154.5000     4019644.9684       25459.37716062        -123.78742452    27185863.57269519
       310         155.0000     3983815.1655       25232.44058437         -34.64306658    27107853.10415307
       311         155.5000     3981382.3433       25217.03172641         -54.08595389    27078228.74362246
       312         156.0000     3989449.1133       25268.12453212        -125.26060851    27036903.22480978
       313         156.5000     3951485.4588       25027.67270013        -100.96861681    26818851.89938020
       314         157.0000     3905907.1134       24738.99141217        -104.86210591    26498375.91710754
       315         157.5000     3865000.8328       24479.90175750        -115.26010471    26178548.12992360
       316         158.0000     3838478.0282       24311.91326846        -146.23956552    25943044.19786721
       317         158.5000     3813720.3442       24155.10459002        -142.74343970    25818217.88694197
       318         159.0000     3801846.7591       24079.90041570        -127.63836036    25743965.93783946
       319         159.5000     3797826.1006       24054.43461922        -138.38044070    25751036.67902138
       320         160.0000     3778402.7462       23931.41218597         -96.83679744    25661335.02212514
       321         160.5000     3761092.4303       23821.77318435        -111.92250816    25539540.38411676
       322         161.0000     3741763.2377       23699.34714667        -126.80244992    25307006.19283804
       323         161.5000     3723083.1590       23581.03242696        -130.71599449    25179067.26487693
       324         162.0000     3704607.3060       23464.01121885        -123.70330009    25070896.78446972
       325         162.5000     3683896.9829       23332.83746334        -127.37661604    24946137.55058076
       326         163.0000     3658505.8778       23172.01686176        -131.12184535    24747628.23202981
       327         163.5000     3594801.7477       22768.53160670          44.30734828    24509028.98072508
       328         164.0000     3564508.1190       22576.65970649         -35.04998615    24277071.30121218
       329         164.5000     3561110.7497       22555.14166057         -86.83659848    24189599.11256181
       330         165.0000     3577559.4927       22659.32368543        -136.73073187    24264899.61954183
       331         165.5000     3572320.3952       22626.14061541        -125.34121512    24171493.63737592
       332         166.0000     3552034.8869       22497.65752550        -116.14162122    24118463.87328452
       333         166.5000     3470662.8702       21982.26850978          83.72488584    23808403.89288916
       334         167.0000     3428784.4563       21717.02161788         -28.01703918    23386524.52208630
       335         167.5000     3433206.6885       21745.03087719        -137.42875808    23238546.26998229
       336         168.0000     3410699.8775       21602.47863768         -98.86720747    23204579.00622518
       337         168.5000     3387597.8801       21456.15664474        -118.77741968    22988606.65714658
       338         169.0000     3373151.7381       21364.65856942        -118.96393510    22884439.44480652
       339         169.5000     3356573.7792       21259.65812497        -107.01455462    22818506.50686682
       340         170.0000     3346658.0043       21196.85420674        -121.81629163    22716373.55405146
       341         170.5000     3333439.2128       21113.12984751        -120.30225685    22572852.23251232
       342         171.0000     3300499.2840       20904.49697631         -46.64255882    22415326.82739278
       343         171.5000     3281064.5220       20781.40229058        -126.82938503    22161397.71714159
       344         172.0000     3258143.0634       20636.22378221         -93.51535825    22091076.52241916
       345         172.5000     3248956.5398       20578.03875072         -37.13978834    22083648.28918605
       346         173.0000     3255868.7167       20621.81866703        -120.98501751    22023992.06563900
       347         173.5000     3239045.6817       20515.26597459        -107.75656228    21937911.88582142
       348         174.0000     3227605.1336       20442.80454318        -125.52799243    21804819.71174597
       349         174.5000     3208005.2017       20318.66371417        -120.09262137    21661363.03647864
       350         175.0000     3186268.2231       20180.98739134        -137.40220699    21526162.63970891
       351         175.5000     3158726.3661       20006.54449160         -60.66251683    21447365.87032977
       352         176.0000     3125269.9937       19794.64060232           8.66988556    21347879.31816046
       353         176.5000     3117543.7001       19745.70428452        -103.50052680    21143653.70432246
       354         177.0000     3103903.3970       19659.31018167         -81.25165122    21065649.56635650
       355         177.5000     3075574.9044       19479.88493779          39.73658374    21011706.96568182
       356         178.0000     3066338.7164       19421.38534492         -32.16499246    20901010.67212457
       357         178.5000     3012740.1116       19081.90583727          63.48599187    20514098.78809976
       358         179.0000     3021880.8962       19139.80117022        -134.08186677    20456861.11038736
       359         179.5000     3002437.6224       19016.65257245        -115.33601748    20393418.85356285
       360         180.0000     2985418.4170       18908.85738832        -115.46311435    20256166.93020381
       361         180.5000     2970125.1928       18811.99411702        -130.93267685    20110542.12725649
       362         181.0000     2955927.4117       18722.06909429         -13.87125964    20135969.39505361
       363         181.5000     2955144.0430       18717.10744252         -92.91854201    20052557.38907145
       364         182.0000     2945393.1444       18655.34780739        -134.04589012    19923320.10578565
       365         182.5000     2926731.5134       18537.14993036        -126.05278914    19789036.83605671
       366         183.0000     2909914.9266       18430.63807936        -140.03380053    19664692.19756562
       367         183.5000     2899314.2399       18363.49611000        -131.60845109    19614975.37233740
       368         184.0000     2886320.6174       18281.19791208        -101.82309491    19521615.23782657
       369         184.5000     2890940.4193       18310.45852567         -74.06023290    19596992.14856562
       370         185.0000     2909400.4206       18427.37933345        -122.24477406    19687369.80418549
       371         185.5000     2894943.5846       18335.81352550        -115.86515225    19656678.18829066
       372         186.0000     2876374.5267       18218.20198171           4.19860959    19646918.40439208
       373         186.5000     2917049.7842       18475.82839650        -145.14019961    19760489.86033298
       374         187.0000     2941775.7606       18632.43624736          -9.63485095    20052730.72450265
       375         187.5000     3003455.4149       19023.09900361        -147.72279412    20288407.71711264
       376         188.0000     2983500.9209       18896.71247115        -133.01717631    20202152.23226871
       377         188.5000     2962611.5795       18764.40486010        -123.26099543    20089793.36006160
