#     Step             Time      Temperature                E_kin                     E_pot             Pressure
       119          59.5000     4777801.2787       30261.34041855         -81.24907703    32475905.11865367
       120          60.0000     4742149.8299       30035.53349126         -89.89612080    32175421.81474623
       121          60.5000     4713571.8548       29854.52809052        -115.16327390    31899758.82334371
       122          61.0000     4745222.2824       30054.99359964         -75.32282150    32190819.16108204
       123          61.5000     4810022.9196       30465.42384302         -90.05345724    32675592.41922716
       124          62.0000     4766460.4333       30189.51047774         -12.20167424    32444531.26326711
       125          62.5000     4735294.6600       29992.11464220        -133.14047090    32019662.44824109
       126          63.0000     4687487.0253       29689.31362087         -65.82929062    31875905.56209558
       127          63.5000     4653038.1926       29471.12374792        -116.82162553    31568253.23653085
       128          64.0000     4616210.1142       29237.86435673        -110.53911719    31269336.15541556
       129          64.5000     4530733.5072       28696.47794272         -44.88589960    30837268.27341934
       130          65.0000     4535420.0349       28726.16117998          34.85026193    30968899.68353492
       131          65.5000     4625547.1300       29297.00256627         -54.88121512    31475455.98974220
       132          66.0000     4655748.2966       29488.28883633        -138.63567215    31504937.53542134
       133          66.5000     4630837.1706       29330.50829629        -143.78006593    31328907.71738164
       134          67.0000     4614923.6619       29229.71630548        -135.18698482    31262033.77813856
       135          67.5000     4603989.1766       29160.46014278        -125.75569176    31168190.77315988
       136          68.0000     4584467.5678       29036.81539190        -113.81857614    31005367.98775319
       137          68.5000     4564955.4713       28913.23088919        -115.39910330    30855463.70827996
       138          69.0000     4562850.1940       28899.89661511        -110.62687616    30904545.35023816
       139          69.5000     4552603.3078       28834.99552442        -123.31463108    30804898.97367363
       140          70.0000     4527753.7012       28677.60463254        -132.16969483    30610224.99464713
       141          70.5000     4512819.0590       28583.01252544        -138.92017105    30537923.24224169
       142          71.0000     4486470.8409       28416.12982151        -124.54057461    30401466.09413984
       143          71.5000     4502652.0711       28518.61749029         106.89348212    30521443.80219569
       144          72.0000     4613306.2804       29219.47223527          53.49732702    31348656.60301694
       145          72.5000     4715015.5697       29863.67220243        -121.17686476    32007674.79273184
       146          73.0000     4705140.1771       29801.12405488        -106.36158792    32007840.95239131
       147          73.5000     4705509.1286       29803.46089753         -83.18672168    32032819.13054609
       148          74.0000     4689368.1168       29701.22796132         -15.72026068    32035734.68224155
       149          74.5000     4664736.2938       29545.21645349         -31.84320741    31892149.82075376
       150          75.0000     4769484.8330       30208.66623258         237.34387995    32646032.00425670
       151          75.5000     4940556.3759       31292.18852542          33.67831262    33779469.41842542
       152          76.0000     4946110.6644       31327.36793215        -137.79316254    33540462.64308434
       153          76.5000     4917363.4539       31145.29063894        -102.75163331    33361641.45507843
       154          77.0000     4908013.8726       31086.07284276         -93.51212843    33316907.18270091
       155          77.5000     4902850.9837       31053.37245864        -126.76229148    33220929.17786823
       156          78.0000     4871006.6534       30851.67882096        -127.54813696    32983276.90369754
       157          78.5000     4813958.7627       30490.35244114          35.70798527    32836177.41841606
       158          79.0000     4781626.8356       30285.57049332        -129.94740402    32407933.17917378
       159          79.5000     4771823.4565       30223.47846040        -108.55124263    32377943.46402694
       160          80.0000     4760446.4862       30151.41971422        -125.19903583    32245014.94463421
       161          80.5000     4715951.9377       29869.60291194         -95.61394857    32042104.76875282
       162          81.0000     4754837.0131       30115.89078271         135.58672793    32464325.68449631
       163          81.5000     4842309.8715       30669.92092948        -136.45471591    32798513.98014622
       164          82.0000     4799999.4199       30401.93762401         -39.60816360    32645295.88240515
       165          82.5000     4758496.5448       30139.06929633          45.48370005    32393169.56213824
       166          83.0000     4772161.1995       30225.61763624         149.24924147    32453285.07236398
       167          83.5000     4845194.2316       30688.18971011         -87.06338921    32849635.06525204
       168          84.0000     4825531.1490       30563.64890123        -131.71052070    32629602.03646229
       169          84.5000     4791025.4934       30345.09912721        -103.26773914    32485337.06300055
       170          85.0000     4751034.5698       30091.80710372         -11.96242460    32253164.64474130
       171          85.5000     4737206.5479       30004.22403934         -40.25375448    32206197.82458013
       172          86.0000     4728157.0333       29946.90678658         -72.11118151    32112423.57064517
       173          86.5000     4709882.9560       29831.16357294        -105.65321217    31915365.78510882
       174          87.0000     4669093.8726       29572.81621515        -122.75391484    31563716.50616321
       175          87.5000     4662436.9698       29530.65313843         -95.85959567    31594261.23871283
       176          88.0000     4665232.5913       29548.35987154        -136.65670097    31599694.16236098
       177          88.5000     4646262.9579       29428.21118834        -111.47483958    31585967.54631568
       178          89.0000     4589686.6744       29069.87184458        -101.39783256    31171667.88106723
       179          89.5000     4552566.9618       28834.76531874         -50.75236568    30945918.07260811
       180          90.0000     4595586.4188       29107.23927831         -96.96662456    31185998.60613967
       181          90.5000     4594872.3111       29102.71630763        -120.94079809    31186930.48816665
       182          91.0000     4550500.5873       28821.67744441         184.17601968    31349348.87929595
       183          91.5000     4530321.1085       28693.86591768         -88.28297526    30814616.60229065
       184          92.0000     4574107.5935       28971.19803108         -38.00023712    31104488.46971007
       185          92.5000     4643018.7253       29407.66306982        -140.53233586    31411637.54480496
       186          93.0000     4617955.6197       29248.91993093        -127.70676043    31244018.04366147
       187          93.5000     4625503.3169       29296.72506580         -90.59987062    31322541.10132425
       188          94.0000     4640205.3572       29389.84393406        -115.66952401    31414926.48518226
       189          94.5000     4600821.6572       29140.39790574          71.13617272    31346437.53340362
       190          95.0000     4580963.7866       29014.62336033          28.81775055    31198286.18133662
       191          95.5000     4593408.6337       29093.44575858        -116.33540890    31104316.69066979
       192          96.0000     4608891.6399       29191.51106008        -129.12200283    31230827.66308188
       193          96.5000     4609389.7054       29194.66567604        -106.60315231    31277805.26967456
       194          97.0000     4589561.5842       29069.07955589        -100.57832406    31123691.52421696
       195          97.5000     4572047.7475       28958.15150717        -138.63292989    30931449.60481193
       196          98.0000     4497006.5107       28482.85999097        -107.84520832    30487571.85490773
       197          98.5000     4421375.9187       28003.83565403        -115.84941169    29920637.25084521
       198          99.0000     4395777.6312       27841.70281364        -126.38786125    29741241.33694312
       199          99.5000     4360016.4153       27615.20064932        -102.37051210    29569724.79970947
       200         100.0000     4330829.9429       27430.34118702        -107.38934431    29379107.69158888
       201         100.5000     4270046.6537       27045.35577213          93.59956622    28975081.06797489
       202         101.0000     4274708.3131       27074.88150068        -134.87747747    28933136.22246559
       203         101.5000     4249875.2511       26917.59539757        -134.63312677    28734986.24873739
       204         102.0000     4229060.7856       26785.76203145        -125.93259516    28607544.01773346
       205         102.5000     4209451.0397       26661.55904349        -128.54588823    28461570.47177673
       206         103.0000     4193181.4273       26558.51158457        -125.05402723    28403934.44374299
       207         103.5000     4178392.6720       26464.84348643        -139.92876669    28275343.71514380
       208         104.0000     4226559.6357       26769.92040399         -42.73112623    28655350.62711578
       209         104.5000     4312985.9919       27317.32228028        -129.51353385    29167849.03609869
       210         105.0000     4296594.4512       27213.50256015        -113.78196459    29049840.75183146
       211         105.5000     4286212.0329       27147.74304537        -128.06413718    28997686.26737699
       212         106.0000     4268613.8774       27036.28094320        -111.15354788    28897070.13184942
       213         106.5000     4235968.1875       26829.51170390        -109.92594813    28673323.06399694
       214         107.0000     4222285.3808       26742.84839449        -101.60772642    28622623.10297858
       215         107.5000     4209500.6274       26661.87311857        -111.77377649    28585648.00410451
       216         108.0000     4181499.4676       26484.52111526         -84.47929390    28423210.33393458
       217         108.5000     4165157.2717       26381.01393212         -83.32443793    28249067.93611431
       218         109.0000     4169797.0037       26410.40077753        -111.18824762    28252200.67354132
       219         109.5000     4185822.8989       26511.90459570        -111.59011243    28366303.38237133
       220         110.0000     4165326.4734       26382.08561120        -111.29730860    28229732.20299143
       221         110.5000     4073635.7184       25801.34041308         530.34398788    27811393.03483021
       222         111.0000     4115744.0258       26068.04338965         -63.06431203    28033356.40770217
       223         111.5000     4113207.9363       26051.98046393        -132.86390580    27854620.14153418
       224         112.0000     4090843.5074       25910.33003615         -79.48165300    27813798.16424916
       225         112.5000     4073983.9550       25803.54605244        -131.29684955    27592066.73761061
       226         113.0000     4054419.0300       25679.62694779        -118.08522460    27412355.17459405
       227         113.5000     4028628.9253       25516.27918722        -127.48658075    27216814.17298982
       228         114.0000     4005813.6263       25371.77306646        -120.45626851    27071974.48740985
       229         114.5000     4059833.2300       25713.91907086          64.65948243    27668807.02596272
       230         115.0000     4195590.7531       26573.77162229        -131.21172980    28334618.25640553
       231         115.5000     4168970.3184       26405.16476983        -115.32215606    28232552.40193512
       232         116.0000     4130414.6851       26160.96349870         -81.74515593    28032196.78651341
       233         116.5000     4127198.7115       26140.59436533        -105.66139177    28012975.00192925
       234         117.0000     4129829.9819       26157.26014189        -136.94165715    27959152.35232542
       235         117.5000     4107233.1486       26014.13772583        -144.40464530    27798772.45773545
       236         118.0000     4078740.9481       25833.67559901        -134.31876344    27654514.32430597
       237         118.5000     4047246.5922       25634.19860783        -116.23756976    27460239.35744486
       238         119.0000     4017545.6498       25446.08062713        -129.14601109    27240472.43019391
       239         119.5000     3981303.5883       25216.53291317         -61.48767486    27105657.67512012
       240         120.0000     3967744.0815       25130.65055240        -121.81205396    26910082.71671846
       241         120.5000     3971084.1748       25151.80582790        -124.61626638    26933700.63078291
       242         121.0000     3982633.7586       25224.95786262         -44.98007359    27194368.01315634
       243         121.5000     3967163.1968       25126.97138135          29.61695299    27180647.61489645
       244         122.0000     3948741.6595       25010.29419497         -41.67594515    26986595.06718026
       245         122.5000     3956641.2074       25060.32785971        -151.26329842    26800525.20100001
       246         123.0000     3953754.3837       25042.04347532        -138.62470141    26808243.12387848
       247         123.5000     3943229.7242       24975.38304220        -134.47424364    26710945.32421262
       248         124.0000     3921453.8893       24837.46061393        -116.11685455    26676977.95600032
       249         124.5000     3885237.0969       24608.07294813          70.39432112    26490010.33605495
       250         125.0000     3960746.2745       25086.32827800         -97.08953257    26931523.78689115
       251         125.5000     3964158.3105       25107.93921962        -101.31910353    26939111.82391991
       252         126.0000     3944355.8552       24982.51566006        -106.95781315    26800506.06302581
       253         126.5000     3931060.7250       24898.30779228         -57.00061028    26759306.44754092
       254         127.0000     3919796.8967       24826.96565737        -148.43918407    26553063.26166339
       255         127.5000     3898871.5679       24694.43011163        -123.22041555    26394950.40002074
       256         128.0000     3888579.5018       24629.24286390         -75.89218011    26413065.84389520
       257         128.5000     3891295.8261       24646.44734967        -119.82656278    26425754.60477325
       258         129.0000     3879006.2102       24568.60814564        -127.14645374    26295842.84925482
       259         129.5000     3867261.0464       24494.21735804        -127.25799887    26198093.75617143
       260         130.0000     3854422.3197       24412.90022946        -109.62745091    26141388.39727890
       261         130.5000     3840395.9638       24324.06096959        -120.24736400    26031311.62807843
       262         131.0000     3816874.2324       24175.08049121         -87.23215516    25937828.96005265
       263         131.5000     3799743.7454       24066.58047874         -81.59349036    25810387.29422915
       264         132.0000     3824020.5199       24220.34320215        -101.68045461    25905914.36468345
       265         132.5000     3854517.1742       24413.50101300        -109.71981103    26085845.02200992
       266         133.0000     3874503.7407       24540.09068423         -35.57589508    26337918.63950006
       267         133.5000     3912461.0918       24780.50259266         -29.88596419    26625534.15254964
       268         134.0000     3889131.7002       24632.74034370        -108.97710659    26349244.86456688
       269         134.5000     3865369.2537       24482.23523916        -130.66971115    26092127.79647640
       270         135.0000     3837384.2563       24304.98560431         -23.93690529    26019410.64367528
       271         135.5000     3855748.8784       24421.30230454         -58.72362440    26167879.15891953
       272         136.0000     3874121.0148       24537.66659919        -116.28407622    26252268.73305924
       273         136.5000     3857665.1181       24433.43926416        -123.34869308    26161236.09954604
       274         137.0000     3844695.9690       24351.29607498        -139.31169682    26040327.22400917
       275         137.5000     3841343.1600       24330.06026172        -127.40864469    26029235.36625867
       276         138.0000     3848887.7185       24377.84551725         -69.92717197    26144623.90342782
       277         138.5000     3828590.5608       24249.28864296         -86.38238804    26033392.30466561
       278         139.0000     3794390.3101       24032.67322289        -150.30555847    25692316.67806993
       279         139.5000     3776729.3585       23920.81338711        -142.17447076    25549631.41846067
       280         140.0000     3753209.3053       23771.84353756        -132.09124304    25408930.87805730
       281         140.5000     3735419.9444       23659.17039037         -96.42132581    25381530.06406830
       282         141.0000     3721618.4179       23571.75514070        -136.40806795    25234112.59978535
       283         141.5000     3717266.5871       23544.19178552        -122.45566309    25238274.17745478
       284         142.0000     3711056.2771       23504.85731074        -100.06109957    25242285.50215138
       285         142.5000     3692483.6855       23387.22338551        -107.60653613    25117392.15407288
       286         143.0000     3646981.7646       23099.02615107         -67.19891727    24868444.82621801
       287         143.5000     3615447.5240       22899.29653995        -157.22641199    24519488.71909838
       288         144.0000     3605409.1106       22835.71586161        -115.94857018    24483305.37789673
       289         144.5000     3601950.7469       22813.81149335        -144.42673816    24407962.17972577
       290         145.0000     3706467.0922       23475.79061693         -24.14398391    25191436.25546035
       291         145.5000     3858380.3218       24437.96917745        -144.11682857    26072415.63166756
       292         146.0000     3828874.5012       24251.08704668        -130.33567862    25897194.61848653
       293         146.5000     3814674.9732       24161.15096022         -73.28363150    25945307.46420348
       294         147.0000     3828122.4734       24246.32389967         -98.94984018    26029862.85084286
       295         147.5000     3863840.7674       24472.55420761         -80.19302625    26248299.77890309
       296         148.0000     3886787.6065       24617.89346891        -132.27987747    26347052.72866737
       297         148.5000     3747072.3453       23732.97364205         116.60216613    25718399.80600137
       298         149.0000     3723559.5956       23584.05005107         -59.75995960    25323974.12490448
       299         149.5000     3793114.7558       24024.59419664        -112.15369660    25739942.49807579
       300         150.0000     3804446.2925       24096.36517884         -88.86914779    25911526.89154996
       301         150.5000     3773013.5350       23897.27833506         -48.54088369    25785851.82103336
       302         151.0000     3748665.4570       23743.06399395          32.47689361    25641995.66523784
       303         151.5000     3748898.0148       23744.53695380        -111.90684629    25443243.60122648
       304         152.0000     3712615.0819       23514.73037126         -41.54110004    25294170.90044422
       305         152.5000     3680940.5612       23314.11226375         -68.69217313    25025722.76444954
       306         153.0000     3672672.3310       23261.74346123        -116.24949771    24924115.71205214
       307         153.5000     3673460.2238       23266.73376794          49.90609192    25091665.27376046
       308         154.0000     3744470.2623       23716.49273054         -48.85458210    25440633.07683472
       309         154.5000     3800358.7051       24070.47547203         -66.29547868    25768653.68243228
       310         155.0000     3783334.2838       23962.64725168        -133.41010445    25539537.01552233
       311         155.5000     3744655.5102       23717.66604253         -47.76928586    25394242.03147853
       312         156.0000     3708053.1495       23485.83628769         -77.06520121    25201501.48175129
       313         156.5000     3689714.6757       23369.68520360        -130.65182328    25007776.94779130
       314         157.0000     3675487.9624       23279.57693258         -43.43278965    25077214.67037801
       315         157.5000     3663935.6825       23206.40782108         162.51999390    25180181.89241126
       316         158.0000     3688157.6162       23359.82319722         -24.96296738    25187273.30653105
       317         158.5000     3745960.4764       23725.93135601          86.71481146    25497460.41484845
       318         159.0000     3886408.7381       24615.49381640         -73.32854028    26417442.96568927
       319         159.5000     3882701.7369       24592.01464281        -112.40501270    26347355.59960374
       320         160.0000     3850563.1691       24388.45738167         -69.58334999    26166382.16916563
       321         160.5000     3844948.2245       24352.89379537        -126.09149041    26063767.63915253
       322         161.0000     3817430.7886       24178.60557231         -94.66959215    25922602.77665269
       323         161.5000     3796766.9367       24047.72615263        -106.35330055    25756785.74110119
       324         162.0000     3778693.2197       23933.25196891        -118.46043821    25627086.50202430
       325         162.5000     3755444.4161       23786.00014319         -25.25806159    25560609.82339693
       326         163.0000     3737753.8409       23673.95267915        -142.52275495    25258158.71494473
       327         163.5000     3716669.7597       23540.41163724        -134.29387808    25117253.21252486
       328         164.0000     3792323.2887       24019.58125182         -46.30914011    25745325.45200810
       329         164.5000     3894427.8711       24666.28490182        -127.69763420    26371045.02082782
       330         165.0000     3873451.8451       24533.42825350        -117.01750184    26266229.40664506
       331         165.5000     3856015.5485       24422.99132319        -133.27285587    26115570.62789978
       332         166.0000     3837347.4315       24304.75236559        -120.10481741    26036777.70043138
       333         166.5000     3825965.7469       24232.66375956        -123.42703645    25890526.28027172
       334         167.0000     3854528.6906       24413.57395491         -50.31024296    26172311.69651032
       335         167.5000     3907190.0925       24747.11746533        -125.85388387    26430418.32414712
       336         168.0000     3877770.5422       24560.78174830        -121.86037658    26258900.98117677
       337         168.5000     3842824.2198       24339.44090614         -95.66588253    26043241.75503742
       338         169.0000     3822176.0989       24208.66112295         -95.25701918    25899746.95724564
       339         169.5000     3807566.1085       24116.12527531        -126.72950394    25718231.85536891
       340         170.0000     3801327.6831       24076.61272452         -59.22058722    25770067.87277538
       341         170.5000     3805296.5386       24101.75041432        -119.20462490    25749983.70473228
       342         171.0000     3782607.0062       23958.04086581        -120.31187354    25538554.97173434
       343         171.5000     3757736.7797       23800.51937319        -115.57410077    25411799.21662405
       344         172.0000     3731073.7920       23631.64300116        -132.20631911    25201499.25809315
       345         172.5000     3728186.1390       23613.35336413         -25.13617822    25360739.07105229
       346         173.0000     3832246.5852       24272.44494276          89.28208421    26115194.73410711
       347         173.5000     3979500.9795       25205.11566150         -90.70898762    27008989.03522982
       348         174.0000     4031479.2107       25534.33214777         169.13291421    27623403.18571026
       349         174.5000     4167803.7845       26397.77625013        -105.29517183    28284474.36399066
       350         175.0000     4156617.8422       26326.92742494        -115.68350928    28158430.93070723
       351         175.5000     4135407.6124       26192.58739090        -131.76398079    28015003.10443204
       352         176.0000     4082198.4154       25855.57429041          17.60776209    27925409.74200330
       353         176.5000     4068487.6265       25768.73374883         -37.97881430    27832122.97042497
       354         177.0000     4043509.8833       25610.53127345          -3.15143732    27626819.08869317
       355         177.5000     4024480.7098       25490.00547823         -56.67961082    27389294.19336830
       356         178.0000     4015632.0983       25433.96069374        -129.79068551    27220994.25008895
       357         178.5000     3978363.7763       25197.91291466         -65.22673150    27069543.82417686
       358         179.0000     4002251.4464       25349.21115313          48.16665349    27308806.59046672
       359         179.5000     4058395.8237       25704.81491636        -126.53460187    27467645.55642753
       360         180.0000     4031164.8859       25532.34129720        -114.54114265    27273435.55583703
       361         180.5000     4008656.5546       25389.77942856        -136.86866662    27063961.74988955
       362         181.0000     3989960.9042       25271.36608167        -133.25549069    26975509.24248818
       363         181.5000     4048680.8265       25643.28267146         -77.23338647    27487192.65895382
       364         182.0000     4117063.8552       26076.40284303        -110.93118634    27882892.05965397
       365         182.5000     4100156.4654       25969.31587014        -116.81137887    27811954.03649418
       366         183.0000     4082506.3279       25857.52452702        -118.32152401    27623416.82394962
       367         183.5000     4063344.9788       25736.16156649        -130.00457433    27483768.52289396
       368         184.0000     4056702.9206       25694.09251209         -21.73698899    27545838.81764341
       369         184.5000     4122362.6419       26109.96396848        -125.01533217    27913824.46116746
       370         185.0000     4113434.4638       26053.41522974         -97.62190886    27853369.32593577
       371         185.5000     4084242.5982       25868.52160829        -128.20288518    27600198.88578329
       372         186.0000     4058510.3674       25705.54040596        -109.91066180    27491900.05506432
       373         186.5000     3985774.4225       25244.85000428          24.55312176    27184560.91913309
       374         187.0000     3943195.4331       24975.16585086         -80.26992484    26740438.29851032
       375         187.5000     3950211.8824       25019.60620090        -137.90046748    26690047.69820426
       376         188.0000     3922735.0594       24845.57520944        -130.14195789    26548287.63547679
