#     Step             Time      Temperature                E_kin                     E_pot             Pressure
        64          32.0000     2314229.7603       14657.72444263        -136.45801355    15638315.89463650
        65          32.5000     2358371.1581       14937.30448087          41.88180476    16041966.32706369
        66          33.0000     2415351.0064       15298.19989822         -79.78380607    16456642.96547617
        67          33.5000     2404048.1411       15226.61051311         -86.62437726    16367475.11436116
        68          34.0000     2361837.0366       14959.25644645         -94.21867910    16033902.11838791
        69          34.5000     2311163.5037       14638.30357740         -80.70664760    15696211.62955302
        70          35.0000     2302791.4368       14585.27710086        -137.12206027    15567953.55059219
        71          35.5000     2307868.4053       14617.43328812          20.92399414    15687921.78199367
        72          36.0000     2363207.5908       14967.93717735        -102.28946696    15944713.01183106
        73          36.5000     2364988.6326       14979.21782922        -127.73150107    15948567.89027723
        74          37.0000     2355643.1308       14920.02587127        -125.52189553    15923147.98728748
        75          37.5000     2339792.9240       14819.63481774        -112.83078534    15820518.53670263
        76          38.0000     2320989.8980       14700.54138220        -119.11833818    15663724.01231193
        77          38.5000     2310201.1255       14632.20812601        -122.72782829    15555971.71946686
        78          39.0000     2300677.7280       14571.88942334         -85.72683173    15610122.99264918
        79          39.5000     2294085.3922       14530.13529708        -113.24219415    15518218.84751713
        80          40.0000     2297757.4108       14553.39290041         -95.13963305    15521398.46061929
        81          40.5000     2303712.4191       14591.11036132        -133.12750826    15515962.99707431
        82          41.0000     2287045.2100       14485.54462933        -143.48181539    15379595.79996151
        83          41.5000     2340734.8234       14825.60056195          15.02498065    15865005.92849051
        84          42.0000     2427740.2063       15376.66984143        -138.79094824    16428283.57564135
        85          42.5000     2414064.8650       15290.05381619        -125.67345991    16365266.20386678
        86          43.0000     2400385.7669       15203.41399536        -135.18485666    16287634.01376276
        87          43.5000     2409731.1325       15262.60509098         -82.43301044    16442747.75998063
        88          44.0000     2414560.9682       15293.19600323        -108.13976296    16472844.94601074
        89          44.5000     2385958.3673       15112.03462991        -114.30095984    16274643.58371940
        90          45.0000     2394823.6169       15168.18479580         -60.48978597    16397839.38867825
        91          45.5000     2536212.1653       16063.70278525         -15.18896197    17359748.79541893
        92          46.0000     2673098.1794       16930.70290341         -88.02859186    18228721.16485052
        93          46.5000     2660553.0963       16851.24563676        -112.21940057    18083213.17900821
        94          47.0000     2651798.7697       16795.79802773        -145.74377551    17946296.42669190
        95          47.5000     2640543.7946       16724.51196666        -145.78652745    17867183.28940599
        96          48.0000     2623590.0110       16617.13114676        -125.13560306    17801001.42889266
        97          48.5000     2643861.3112       16745.52424645          47.93521559    17994737.88901345
        98          49.0000     2676794.6188       16954.11518126          18.49206691    18182075.62263636
        99          49.5000     2678089.7588       16962.31825838        -128.09359494    18131500.89200162
       100          50.0000     2659250.5321       16842.99553631        -135.14326494    17921877.95474026
       101          50.5000     2654334.2478       16811.85708057        -120.90192633    17890949.58355836
       102          51.0000     2634673.4095       16687.33048697         -62.86697695    17878270.10873847
       103          51.5000     2620955.0704       16600.44212398        -119.40601214    17723498.27717385
       104          52.0000     2631488.4204       16667.15760071         -58.08565349    17859839.30602898
       105          52.5000     2656204.7936       16823.70462752        -129.51446979    17894435.44438083
       106          53.0000     2645008.2873       16752.78889279        -127.47602752    17814513.45033325
       107          53.5000     2630305.1442       16659.66303948        -126.26213128    17748190.32416717
       108          54.0000     2604885.0680       16498.65894283        -124.93301956    17581216.00154247
       109          54.5000     2584556.9694       16369.90609680        -130.48484706    17447640.24220609
       110          55.0000     2572346.3884       16292.56747894        -130.09949770    17358784.74011962
       111          55.5000     2558553.1921       16205.20499088        -141.45533926    17273517.99148399
       112          56.0000     2548316.4869       16140.36838404        -142.96604069    17218483.61192554
       113          56.5000     2535689.2462       16060.39075302        -151.55533616    17127320.75157230
       114          57.0000     2518253.1904       15949.95534774        -138.93088502    17049197.76763191
       115          57.5000     2512593.2539       15914.10679411        -112.76150317    16979369.03983385
       116          58.0000     2482945.9723       15726.32868658        -124.74892346    16828843.20415913
       117          58.5000     2441307.3737       15462.60072250        -146.11307000    16532658.07360921
       118          59.0000     2433604.7001       15413.81400732        -135.09088259    16506342.30381863
       119          59.5000     2426104.9697       15366.31268200        -135.52286505    16415424.06270015
       120          60.0000     2412676.8557       15281.26252900        -125.50679776    16346965.23097346
       121          60.5000     2399988.7920       15200.89966086        -123.07685730    16261342.36037080
       122          61.0000     2384596.0611       15103.40613932        -128.56761195    16142553.44717309
       123          61.5000     2374252.7712       15037.89445358        -111.54147789    16073790.14667862
       124          62.0000     2371675.9868       15021.57377690        -144.88314721    16020758.42044283
       125          62.5000     2349426.6724       14880.65245370        -118.22151722    15870589.19706404
       126          63.0000     2324409.2875       14722.19889823        -128.37817752    15738694.11830544
       127          63.5000     2314232.6739       14657.74289670        -108.71449296    15669638.73817937
       128          64.0000     2315963.3725       14668.70468752        -119.31913932    15633903.23679341
       129          64.5000     2312652.1134       14647.73204076        -141.02600260    15602476.14823187
       130          65.0000     2313278.6330       14651.70025163         -89.21033564    15704954.80413259
       131          65.5000     2314511.3705       14659.50808775        -116.41160156    15635640.42022555
       132          66.0000     2302309.6366       14582.22550491        -124.67382232    15525995.29308268
       133          66.5000     2286364.0009       14481.23002934        -104.46340722    15481454.22785103
       134          67.0000     2272696.3571       14394.66275790         -90.27881251    15419651.01537620
       135          67.5000     2272728.0805       14394.86368537        -102.25137624    15433399.78925770
       136          68.0000     2262987.5541       14333.16974536        -103.06746439    15370332.20548989
       137          68.5000     2247288.4595       14233.73579716         -80.10437468    15248472.54780055
       138          69.0000     2300180.7362       14568.74160786         -41.66608145    15635022.97947849
       139          69.5000     2362706.7774       14964.76515660        -137.12758138    15991068.13195381
       140          70.0000     2356035.2378       14922.50937412        -113.65822424    15943073.78282176
       141          70.5000     2348890.7725       14877.25820441        -134.69809176    15840747.66894813
       142          71.0000     2335462.4133       14792.20649855        -123.81893220    15776257.11916820
       143          71.5000     2320819.6121       14699.46283541        -125.80916311    15650212.83986723
       144          72.0000     2307849.0479       14617.31068333        -129.96658480    15553203.19296872
       145          72.5000     2303661.0534       14590.78502415         -84.22336831    15615494.61573048
       146          73.0000     2301729.0101       14578.54796886        -126.92219186    15506250.63886195
       147          73.5000     2273813.3037       14401.73720500         -17.76116760    15477111.67952429
       148          74.0000     2277435.6669       14424.68030329          51.85883125    15442548.02000111
       149          74.5000     2299500.5709       14564.43361946        -132.21424294    15537739.11626325
       150          75.0000     2298894.5619       14560.59531708          -6.06331508    15595398.17104773
       151          75.5000     2320058.7319       14694.64361998        -110.68189339    15711027.84660377
       152          76.0000     2325472.2110       14728.93117693         -89.49111730    15826146.56443409
       153          76.5000     2351327.6311       14892.69262806        -142.29425483    15874418.41105581
       154          77.0000     2333735.5899       14781.26925181        -118.67585253    15817642.63313237
       155          77.5000     2320040.1847       14694.52614717        -116.72412512    15720166.05070938
       156          78.0000     2332289.1360       14772.10779226        -109.04006253    15824342.82699101
       157          78.5000     2323930.9878       14719.16947377        -104.01390476    15751962.04988091
       158          79.0000     2287343.6628       14487.43495119         -95.13125540    15552799.65307785
       159          79.5000     2329380.1880       14753.68327872          86.95421496    15905080.45022983
       160          80.0000     2424531.9916       15356.34985112         -93.22490093    16430824.94898055
       161          80.5000     2396326.7102       15177.70499477         -54.58742543    16301216.87603641
       162          81.0000     2389135.4249       15132.15727973         -84.08806173    16189423.29511787
       163          81.5000     2397752.8404       15186.73772935        -130.80386715    16172739.05830362
       164          82.0000     2449161.9640       15512.34963763         -42.29319846    16602641.03374844
       165          82.5000     2522442.9920       15976.49245239        -128.35067562    17037142.99818945
       166          83.0000     2505354.7745       15868.26016376        -113.55953113    16957537.43895645
       167          83.5000     2492108.5355       15784.36195935        -128.88104785    16850465.91118157
       168          84.0000     2482009.5915       15720.39789644         -97.59876838    16831530.21286864
       169          84.5000     2491516.3010       15780.61090116          55.16311973    16984225.97633761
       170          85.0000     2541597.3346       16097.81103524        -124.10271220    17190240.21945025
       171          85.5000     2528843.8842       16017.03402536        -127.98866051    17044259.23220162
       172          86.0000     2483978.5046       15732.86847595         -61.94551636    16850613.97883915
       173          86.5000     2460755.5198       15585.78017994        -132.68590288    16580874.26050724
       174          87.0000     2447522.8109       15501.96767175        -113.72365168    16489294.16544092
       175          87.5000     2435849.2093       15428.03014015         -54.67695446    16525476.41344830
       176          88.0000     2433004.8676       15410.01482598        -127.21770912    16428313.48058298
       177          88.5000     2416070.4529       15302.75668387        -132.03406422    16299347.64650232
       178          89.0000     2358707.1288       14939.43243093         -39.29508674    16007021.35071760
       179          89.5000     2339490.7470       14817.72090812        -122.91362935    15795252.43666331
       180          90.0000     2317185.0111       14676.44222592         -87.49882071    15714695.89068639
       181          90.5000     2313351.6378       14652.16264470        -110.13735510    15671060.62579743
       182          91.0000     2316423.6009       14671.61965368        -151.46904767    15618971.22697519
       183          91.5000     2297795.5742       14553.63461735        -135.13589062    15554395.13537836
       184          92.0000     2272211.0704       14391.58907888        -140.40726818    15351116.02159442
       185          92.5000     2247875.6208       14237.45472299        -144.84797621    15181108.00810476
       186          93.0000     2229357.7278       14120.16724438        -129.05389139    15079190.23771792
       187          93.5000     2223751.1661       14084.65675262        -100.47046333    15079882.78700745
       188          94.0000     2218529.1269       14051.58172579        -105.69874963    15046983.58339029
       189          94.5000     2205573.7571       13969.52581085        -135.01551386    14904699.09386499
       190          95.0000     2198311.7091       13923.52990348        -143.17146640    14839447.44445968
       191          95.5000     2189280.5302       13866.32878461        -139.49378136    14765665.79869902
       192          96.0000     2175849.5008       13781.26016597        -135.15683714    14747216.86950353
       193          96.5000     2174728.8832       13774.16246834        -116.22762124    14782935.41008126
       194          97.0000     2175926.9763       13781.75087595        -107.24083924    14780317.79879173
       195          97.5000     2166612.6513       13722.75638390        -137.00716497    14675408.81874971
       196          98.0000     2155128.2131       13650.01696353        -130.55941564    14588545.40049843
       197          98.5000     2142324.8457       13568.92379189        -126.22816341    14497114.54845187
       198          99.0000     2134344.1758       13518.37632170        -135.09809254    14454556.05598775
       199          99.5000     2138300.9825       13543.43769728         -27.96430727    14635174.19742000
       200         100.0000     2175926.6670       13781.74891687         -63.81474439    14893295.06484221
       201         100.5000     2172120.1477       13757.63942176         -66.38027745    14872691.57399425
       202         101.0000     2158793.8489       13673.23413948        -114.75506570    14685273.52296593
       203         101.5000     2148140.4215       13605.75812368        -122.10504753    14573761.48078411
       204         102.0000     2138314.0554       13543.52049759         -72.05799490    14578429.43110869
       205         102.5000     2138251.8932       13543.12677872        -139.86435142    14435841.85644915
       206         103.0000     2123486.7584       13449.60828693        -120.91525168    14375956.86028312
       207         103.5000     2120143.0421       13428.43006489        -102.81547090    14348748.66681401
       208         104.0000     2124025.6054       13453.02120230        -131.68000201    14307263.25990573
       209         104.5000     2110284.7564       13365.99026839        -125.40007076    14251499.83190739
       210         105.0000     2122057.3188       13440.55459145         -71.31195846    14416028.42805820
       211         105.5000     2153090.1025       13637.10810526        -138.20059126    14561406.90664230
       212         106.0000     2134799.3751       13521.25943464        -106.38321802    14507443.56091739
       213         106.5000     2108177.9911       13352.64656911        -106.55946721    14318464.50971862
       214         107.0000     2085071.5339       13206.29632825         -42.44187568    14234084.30964837
       215         107.5000     2080970.8670       13180.32377985         -55.72592759    14200680.99098105
       216         108.0000     2085157.5232       13206.84096211        -114.51725822    14162817.52837633
       217         108.5000     2075982.0772       13148.72609324         -90.20289838    14112929.63931848
       218         109.0000     2071494.1463       13120.30071598        -138.18228412    13995484.64618305
       219         109.5000     2101675.5594       13311.46187160         -93.41085830    14251299.01011181
       220         110.0000     2140368.4763       13556.53266129        -130.64186749    14431334.06132631
       221         110.5000     2137630.8359       13539.19316478        -108.88496255    14476808.51439236
       222         111.0000     2138825.6728       13546.76094857        -133.29995464    14473604.97183871
       223         111.5000     2129442.6117       13487.33109968        -118.77101764    14391089.61113787
       224         112.0000     2113756.9210       13387.98204831        -137.21700673    14287238.11277913
       225         112.5000     2091031.3125       13244.04400341        -123.72175530    14137019.27669876
       226         113.0000     2082391.0670       13189.31895398        -118.15187503    14104757.28626918
       227         113.5000     2075052.4714       13142.83821419         -59.54661851    14132532.95529270
       228         114.0000     2075184.9516       13143.67730896        -105.31546992    14095615.53827121
       229         114.5000     2066845.0874       13090.85479598        -106.83986888    14043601.93163186
       230         115.0000     2058628.2311       13038.81138280        -115.51464036    13960769.56952757
       231         115.5000     2067344.4626       13094.01770722         -99.52040225    14028468.91754024
       232         116.0000     2079503.3040       13171.02862074        -135.86131854    14039678.33564156
       233         116.5000     2076421.3479       13151.50831870         -69.66298967    14101114.55971208
       234         117.0000     2082021.4381       13186.97782129        -129.47551827    14068218.17568892
       235         117.5000     2070488.7519       13113.93281128        -123.39244060    13992115.61064799
       236         118.0000     2058160.8255       13035.85095853        -133.25994579    13882279.24548579
       237         118.5000     2044340.7061       12948.31794585        -138.02443136    13770599.74248117
       238         119.0000     2031844.4832       12869.17014708        -132.59884025    13713060.87982961
       239         119.5000     2022075.7944       12807.29783395        -135.09770229    13605293.94888626
       240         120.0000     2067556.3256       13095.35959231         -86.57612895    14019470.03946164
       241         120.5000     2127050.1128       13472.17763947        -129.23643435    14399903.06050954
       242         121.0000     2117999.5534       13414.85376910        -133.19203056    14318843.02615733
       243         121.5000     2107422.5567       13347.86184550        -124.54579543    14273021.52302765
       244         122.0000     2101387.9075       13309.63996010        -130.01275857    14189553.29215532
       245         122.5000     2103056.4234       13320.20790254        -118.57922282    14180060.01384895
       246         123.0000     2109470.5310       13360.83317789        -120.95250608    14257909.12615676
       247         123.5000     2102670.3330       13317.76250696        -134.93531401    14166642.32665465
       248         124.0000     2108114.0238       13352.24141724        -102.26419713    14264390.69445537
       249         124.5000     2118396.2727       13417.36648551        -132.77940554    14255766.60458404
       250         125.0000     2107486.8465       13348.26904021        -131.00515868    14187392.05952634
       251         125.5000     2096902.2664       13281.22908559        -129.42657395    14151049.78168395
       252         126.0000     2087777.2550       13223.43365608        -129.42943327    14099146.46092758
       253         126.5000     2084402.8864       13202.06129026        -111.86077280    14131148.34985688
       254         127.0000     2083679.6431       13197.48045717        -131.00718336    14094475.16610114
       255         127.5000     2074880.9057       13141.75156157        -136.23015472    13999714.44034008
       256         128.0000     2064129.6078       13073.65565998        -149.47275673    13923564.55573513
       257         128.5000     2049001.1545       12977.83600379        -136.83121943    13823097.49243547
       258         129.0000     2036374.5171       12897.86219356        -143.31805802    13703827.72432306
       259         129.5000     2028236.9667       12846.32108374        -147.20873861    13615742.81992001
       260         130.0000     2007999.6965       12718.14352107        -128.54531603    13528256.08623699
       261         130.5000     2076388.1706       13151.29818231         -30.82487507    14125395.92385644
       262         131.0000     2174517.1963       13772.82169873        -142.23865319    14587805.64653346
       263         131.5000     2163109.1418       13700.56607328        -140.14735370    14515033.01695456
       264         132.0000     2153108.9901       13637.22773480        -133.30257645    14477502.68908137
       265         132.5000     2146897.8376       13597.88792348        -127.53872238    14466985.60593960
       266         133.0000     2140072.0444       13554.65513943        -132.75977810    14390499.54856402
       267         133.5000     2127107.3950       13472.54044959        -122.27168334    14310239.74268769
       268         134.0000     2111476.5860       13373.53900408         -81.27625104    14290838.39435413
       269         134.5000     2092313.9936       13252.16816923         -88.51699141    14168533.52553691
       270         135.0000     2049647.9391       12981.93256821         -92.10065372    13918580.60692727
       271         135.5000     2015028.1529       12762.65992044        -102.56806814    13660302.53161620
       272         136.0000     1997138.9286       12649.35426497         -67.38353394    13644238.26148845
       273         136.5000     1981236.4157       12548.63191820         -39.20139436    13547578.43460749
       274         137.0000     1976832.2676       12520.73719948         -66.18549276    13480297.29770447
       275         137.5000     1985356.7831       12574.72924527         -90.89841787    13504273.11816528
       276         138.0000     2002552.1861       12683.64041865        -146.66032710    13542951.46656619
       277         138.5000     2000884.9803       12673.08077407        -152.35479403    13486654.02561819
       278         139.0000     2002001.8604       12680.15479982        -127.99209322    13549196.55193322
       279         139.5000     2009742.1404       12729.17970356        -151.79270449    13566700.19865518
       280         140.0000     2002703.6384       12684.59967796        -133.04337039    13542534.28715463
       281         140.5000     1996283.8757       12643.93858388        -136.03923754    13496315.19869374
       282         141.0000     1985614.1986       12576.35964725        -139.37555558    13427030.18772349
       283         141.5000     1977227.4114       12523.23993630        -150.19700103    13398872.57173343
       284         142.0000     1959664.1489       12411.99883767        -134.17044824    13288806.95791359
       285         142.5000     1943020.7085       12306.58365028        -116.75923936    13165296.18600331
       286         143.0000     1936059.2531       12262.49161756        -132.26572518    13071959.57449377
       287         143.5000     1930582.2494       12227.80171213        -141.28556764    13038174.12065935
       288         144.0000     1924614.8418       12190.00571703        -147.26192387    12982642.25590507
       289         144.5000     1923994.7358       12186.07812812        -130.85855990    13010977.28204208
       290         145.0000     1920173.0834       12161.87278440        -134.18393927    12935754.93628369
       291         145.5000     1906827.6368       12077.34622497        -143.80916229    12803810.08397874
       292         146.0000     1893113.0903       11990.48188380        -122.35645749    12742085.60633823
       293         146.5000     1882496.3657       11923.23833413        -115.58882693    12665522.43114671
       294         147.0000     1875006.3901       11875.79879262         -78.98636991    12668325.08701362
       295         147.5000     1877492.0984       11891.54261762        -137.57882531    12626938.59553946
       296         148.0000     1867766.1692       11829.94113207        -131.15328757    12604890.04098550
       297         148.5000     1858823.7074       11773.30192436        -116.77554901    12539760.11290838
       298         149.0000     1849929.3139       11716.96716839        -129.39751630    12517923.82981886
       299         149.5000     1825876.1950       11564.62102065         -66.50916426    12458167.17641353
       300         150.0000     1792831.5709       11355.32503662         103.83328632    12289347.73013237
       301         150.5000     1763423.1312       11169.05969126          12.00149410    12097687.90553320
       302         151.0000     1767818.6811       11196.89995192        -134.42043667    11960068.41301634
       303         151.5000     1753469.0065       11106.01287614        -114.20193196    11868873.32641002
       304         152.0000     1740304.7303       11022.63380255        -117.09280177    11753466.91960721
       305         152.5000     1728698.5248       10949.12314040        -121.65281779    11705346.25797796
       306         153.0000     1762531.7836       11163.41412943         -42.40838532    11980727.73726719
       307         153.5000     1826765.2905       11570.25231804        -125.16090017    12292810.02295897
       308         154.0000     1821003.5921       11533.75923139        -135.49290391    12254975.07582963
       309         154.5000     1808512.9815       11454.64697950        -128.17480246    12150370.43102003
       310         155.0000     1795411.6608       11371.66664978        -132.65131957    12052210.02122758
       311         155.5000     1791891.6669       11349.37193122         -91.89045806    12116456.19534416
       312         156.0000     1791466.9057       11346.68160521         -89.77589840    12066971.61896804
       313         156.5000     1787978.4285       11324.58650553        -105.49321472    12054383.92848366
       314         157.0000     1780687.9482       11278.41051511        -138.51880414    11992930.68574768
       315         157.5000     1782388.8212       11289.18339829        -124.48965154    12017831.06529025
       316         158.0000     1786257.2774       11313.68518564        -135.78380748    12003286.53631376
       317         158.5000     1778037.1464       11261.62103164        -129.74908460    11981314.92225957
       318         159.0000     1736247.8313       10996.93846799         -97.70973360    11812986.58157665
       319         159.5000     1696350.3356       10744.23819245        -126.06920258    11494092.63771310
       320         160.0000     1677666.2255       10625.89793852        -117.68632189    11378293.41159378
       321         160.5000     1663533.1538       10536.38276886        -145.73445174    11179104.57926255
       322         161.0000     1662948.9216       10532.68239530        -131.69031189    11195252.82685276
       323         161.5000     1663795.3682       10538.04356567        -130.68138616    11180978.66539908
       324         162.0000     1656368.9782       10491.00675883        -132.52805747    11105436.67336964
       325         162.5000     1659937.0458       10513.60596344        -118.98567760    11154925.72716998
       326         163.0000     1659287.0387       10509.48898926        -129.44653104    11115995.76241436
       327         163.5000     1646192.8479       10426.55381859        -127.06726253    11010498.15346029
       328         164.0000     1633186.7622       10344.17668197        -117.74507935    10953475.91505454
       329         164.5000     1621433.1808       10269.73257988        -133.55692112    10854827.97155951
       330         165.0000     1617703.6222       10246.11053330        -122.84514279    10869262.49640369
       331         165.5000     1616816.7917       10240.49358184        -102.87115411    10904618.84114459
       332         166.0000     1616446.5954       10238.14885551        -125.06753494    10860405.98202569
       333         166.5000     1610362.2695       10199.61233022        -124.76767140    10830378.86665232
       334         167.0000     1619949.9621       10260.33826152         -93.77576845    10986569.46107476
       335         167.5000     1637088.7444       10368.89081379        -124.85031498    10998376.15645936
       336         168.0000     1631951.4113       10336.35229348        -135.73393294    10935960.51564276
       337         168.5000     1630411.9234       10326.60158075        -131.46559046    10946975.53786702
       338         169.0000     1630879.6128       10329.56380276        -136.48371807    10949291.14402250
       339         169.5000     1629141.2284       10318.55333207         -84.79670890    11012353.14448157
       340         170.0000     1610200.3400       10198.58671164          -7.69630505    11018749.46319928
       341         170.5000     1593477.5758       10092.66910840        -135.15227044    10764763.71046947
       342         171.0000     1587438.3491       10054.41822994        -148.01240443    10707001.46313415
       343         171.5000     1591271.3323       10078.69534069        -123.16712972    10752748.86199300
       344         172.0000     1596267.2046       10110.33788530        -144.43784549    10753934.32556734
       345         172.5000     1586800.6676       10050.37932232        -143.09771703    10737994.62874379
       346         173.0000     1584699.3466       10037.07010638        -132.09730896    10731587.92116427
       347         173.5000     1582038.7777       10020.21876066        -126.01550163    10657767.56109458
       348         174.0000     1573188.0592        9964.16063048        -116.05774192    10643281.22898784
       349         174.5000     1554768.7804        9847.49774858         -95.00184274    10541397.27620298
       350         175.0000     1541474.5295        9763.29544956        -139.35597080    10408244.93373473
       351         175.5000     1538097.6553        9741.90721395        -145.53069829    10385108.13458445
       352         176.0000     1525503.5085        9662.13919069        -135.94540388    10295047.75909895
       353         176.5000     1517170.7993        9609.36199574        -114.37568058    10211922.67762683
       354         177.0000     1539207.9847        9748.93974938         -81.56944177    10438151.79365099
       355         177.5000     1572526.7443        9959.97203542        -149.10543368    10576361.57584585
       356         178.0000     1557813.3843        9866.78147155        -129.78066545    10485959.52828978
       357         178.5000     1542743.7568        9771.33440292        -151.12196785    10370142.86121156
       358         179.0000     1494330.7526        9464.69912913          41.48723263    10080096.77723733
       359         179.5000     1464264.6717        9274.26845740        -141.96998794     9846427.33892807
       360         180.0000     1419572.4172        8991.19943685         -71.47184716     9612251.57720461
       361         180.5000     1382172.5944        8754.31876624         -96.42366313     9360793.01364937
       362         181.0000     1390167.9417        8804.95919954        -102.24167148     9396810.86768502
       363         181.5000     1392933.6701        8822.47659840        -140.24351649     9338286.11132924
       364         182.0000     1381974.9053        8753.06665585        -148.08011856     9240345.63554842
       365         182.5000     1375825.7015        8714.11921104        -155.45848065     9215738.12053388
       366         183.0000     1374554.0814        8706.06510309        -142.94243000     9262444.01769706
       367         183.5000     1373226.7383        8697.65805961        -139.63777877     9229545.59684412
       368         184.0000     1370621.7222        8681.15857098        -103.80346353     9291415.17757952
       369         184.5000     1374775.2117        8707.46568419        -135.30330047     9275842.25316964
       370         185.0000     1366715.0349        8656.41463799        -128.57429579     9200844.94745055
       371         185.5000     1358672.5666        8605.47575294        -123.81351151     9182911.19577194
       372         186.0000     1353761.6013        8574.37098626        -130.67393381     9168588.38272923
       373         186.5000     1326736.7652        8403.20276145         -61.16005237     9111086.51385705
       374         187.0000     1318172.7973        8348.96083460        -123.47456381     8950103.49776289
       375         187.5000     1311507.4348        8306.74417631         -93.68872979     8949417.58870714
       376         188.0000     1305985.0887        8271.76708404        -136.86510744     8841872.33129738
