50 -195.70740600 -208.08554800
50 -207.26118500 -212.18917700
50 -209.33063800 -212.16639300
50 -206.37209300 -212.49553000
50 -213.33955700 -217.67753800
50 -199.10231800 -210.77676700
50 -209.61205700 -214.27131300
50 -213.89024500 -220.02779300
50 -215.23693200 -221.26411500
50 -211.88161000 -216.13740200
50 -214.26732800 -217.30178900
50 -215.44010500 -221.78461900
50 -214.89951100 -221.61066400
50 -216.33460600 -221.43051800
50 -219.98723700 -221.20619700
50 -223.32306500 -223.55594300
50 -213.46591500 -220.29611700
50 -216.69752800 -221.86104000
50 -215.86171900 -222.06802600
50 -219.77661700 -225.18315200
50 -222.28675700 -226.47512800
50 -214.38036500 -220.29080600
50 -216.20323700 -221.02282800
50 -212.86373900 -221.27004400
50 -215.44923300 -222.64803100
50 -215.16125300 -223.17318200
50 -216.39189400 -224.19508600
50 -219.04217900 -225.41959200
50 -217.74161200 -224.53921400
50 -215.74316100 -223.70537900
50 -219.42963500 -226.05468600
50 -217.49732200 -225.69301400
50 -221.09247400 -226.69530300
50 -223.10719600 -225.21295500
50 -224.06326100 -228.82981300
50 -220.71996200 -228.31142800
50 -218.45840800 -226.89683700
50 -220.72816000 -228.81641200
50 -220.38534500 -232.38148400
50 -224.03636300 -231.04646900
50 -222.44023500 -229.63114500
50 -222.06665600 -229.57688500
50 -223.83250800 -230.53413400
50 -221.83899400 -230.34784000
50 -222.26320500 -230.11521700
50 -225.72475700 -232.81674900
50 -225.46914600 -230.46722300
50 -219.60557500 -228.39267200
50 -223.48985400 -230.91546500
50 -222.33866700 -229.65600100
50 -222.90953600 -229.53269900
50 -227.41283800 -233.24878100
50 -217.98342900 -228.80773600
50 -224.37029100 -232.30986800
50 -225.91192400 -233.76223300
50 -219.42966800 -231.34594900
50 -225.50041600 -235.11338300
50 -224.45485800 -233.53620000
50 -227.67980500 -233.82125300
50 -220.69967800 -235.26142600
50 -218.42595900 -234.48071300
50 -223.24265300 -235.98644800
50 -223.98500500 -235.08342800
50 -229.08372600 -235.37405900
50 -226.44690700 -235.06398600
50 -225.85823500 -236.73751200
50 -229.87256700 -237.90900000
50 -227.77379500 -236.02071500
50 -230.00429000 -238.66813500
50 -227.63742200 -237.35294900
50 -226.44968800 -236.23694300
50 -226.27122600 -236.57704000
50 -231.72494100 -237.84717200
50 -230.71615300 -238.18232300
50 -231.69786800 -238.96391100
50 -230.05469400 -237.42871400
50 -230.03506100 -238.23494100
50 -232.45927400 -239.01156500
50 -230.56762600 -238.77222100
50 -231.08334500 -240.49592400
50 -230.28226900 -239.11278000
50 -233.03278100 -239.21959700
50 -235.18972100 -239.94912400
50 -236.58294500 -241.67146200
50 -231.23029000 -239.80159400
50 -233.27696900 -240.50595100
50 -232.95470300 -240.75254400
50 -235.90895700 -240.81499400
50 -236.67013300 -242.80423400
50 -237.31917500 -243.99991600
50 -233.76322300 -242.64285600
50 -233.99519400 -242.36621700
50 -235.55111100 -242.32776400
50 -236.70196000 -243.48971000
50 -237.09105600 -245.17230500
50 -233.23592300 -243.99837400
50 -233.12819600 -243.38223400
50 -236.71817300 -244.42074400
50 -235.35515300 -243.77989100
50 -237.50960300 -244.50447900
50 -237.02697700 -245.09171900
