#     Step             Time      Temperature                E_kin                     E_pot             Pressure
        55          27.5000        5996.7662          37.98194466        -215.55814752       37058.17278543
        56          28.0000        5915.3156          37.46605776        -215.20220748       36304.69773724
        57          28.5000        5871.0136          37.18546070        -214.98427813       34754.58240716
        58          29.0000        5873.3836          37.20047141        -214.60298219       33657.38249103
        59          29.5000        5853.9532          37.07740425        -214.55395256       31859.83052948
        60          30.0000        5883.9586          37.26745057        -215.04332003       29032.99649240
        61          30.5000        6019.3635          38.12507018        -215.70739306       28458.55771614
        62          31.0000        6036.8482          38.23581374        -216.27867104       27661.27698451
        63          31.5000        6045.9178          38.29325787        -216.66584247       27748.28827673
        64          32.0000        6105.4502          38.67032024        -216.99171176       28790.31135745
        65          32.5000        6114.1874          38.72565955        -217.26481988       30736.10200550
        66          33.0000        5940.4678          37.62536547        -217.21708914       31190.40879550
        67          33.5000        5860.1908          37.11691205        -216.65178656       33922.32226739
        68          34.0000        5717.8750          36.21552109        -215.90353736       36375.61604723
        69          34.5000        5781.8952          36.62100820        -215.96036449       38561.08154106
        70          35.0000        5862.5642          37.13194414        -216.40812032       39776.29449691
        71          35.5000        5789.3540          36.66825032        -216.26893646       40755.75717830
        72          36.0000        5612.5225          35.54824586        -215.32604230       41423.97830126
        73          36.5000        5344.0025          33.84751022        -213.89208764       41429.62246125
        74          37.0000        5153.3835          32.64017995        -212.96340889       40862.45615953
        75          37.5000        5083.1689          32.19545857        -212.55442097       39493.54631763
        76          38.0000        4951.3047          31.36026541        -211.99404954       38041.54027017
        77          38.5000        4894.7307          31.00194094        -211.28469865       36667.82465419
        78          39.0000        4783.9997          30.30059945        -210.74679595       34970.97240590
        79          39.5000        4690.7539          29.71000488        -210.59862897       33301.60179796
        80          40.0000        4695.7039          29.74135744        -210.88122767       31188.88250070
        81          40.5000        4770.8817          30.21751341        -211.45134875       27157.05480264
        82          41.0000        4801.6981          30.41269637        -212.09208053       22363.65875136
        83          41.5000        4820.0072          30.52866182        -212.59677749       17755.13924723
        84          42.0000        4888.1289          30.96012640        -212.88365078       14016.98244857
        85          42.5000        4931.9188          31.23748015        -212.97285141       11303.13306688
        86          43.0000        4923.7653          31.18583814        -212.95710858        8655.75826587
        87          43.5000        4995.9349          31.64294173        -213.03305400        6963.18456489
        88          44.0000        5077.6024          32.16020186        -213.37111267        5861.94734902
        89          44.5000        5153.4773          32.64077366        -213.87899838        5692.28619233
        90          45.0000        5283.9132          33.46692066        -214.36504621        6245.37705269
        91          45.5000        5276.0045          33.41682896        -214.74546078        7858.47537323
        92          46.0000        5304.4229          33.59682374        -214.97072689       11317.79063176
        93          46.5000        5261.5857          33.32550377        -215.11522421       14775.52024924
        94          47.0000        5295.9112          33.54291278        -215.41917812       18420.68084853
        95          47.5000        5328.6202          33.75008325        -215.76164208       21136.65334843
        96          48.0000        5283.7379          33.46581041        -215.80674349       22686.93214717
        97          48.5000        5300.6524          33.57294244        -215.51534312       24759.19844638
        98          49.0000        5193.5935          32.89485915        -215.13231869       25543.12501756
        99          49.5000        5301.3799          33.57755037        -214.97993940       25758.65164486
       100          50.0000        5196.1297          32.91092294        -214.80828688       23605.52654986
       101          50.5000        5123.8233          32.45295293        -214.31479931       21002.14200039
       102          51.0000        4977.9229          31.52885831        -213.49804240       17890.98613295
       103          51.5000        4721.2784          29.90333936        -212.42097609       15400.39045054
       104          52.0000        4517.8501          28.61487772        -211.26958637       14254.43721245
       105          52.5000        4421.5580          28.00498874        -210.50616954       13423.66794167
       106          53.0000        4449.7945          28.18383180        -210.44115898       12151.97515828
       107          53.5000        4564.0742          28.90764927        -210.88485382       10399.63194773
       108          54.0000        4564.9332          28.91308955        -211.47465893        6406.25726523
       109          54.5000        4621.7935          29.27322776        -212.01804980        3067.97634827
       110          55.0000        4663.5768          29.53787250        -212.53765062         181.58481755
       111          55.5000        4679.6191          29.63948055        -213.08280323       -1574.24065567
       112          56.0000        4802.4831          30.41766846        -213.62101078       -1609.47327991
       113          56.5000        4841.8898          30.66726053        -214.05339149        -803.71757732
       114          57.0000        4808.0015          30.45262101        -214.23442340        -132.07702256
       115          57.5000        4755.2574          30.11855329        -213.99229798        2273.63758907
       116          58.0000        4766.5731          30.19022431        -213.46699647        5501.57008760
       117          58.5000        4722.8525          29.91330926        -213.53460967        6855.28391305
       118          59.0000        4758.3299          30.13801382        -214.38212306        6703.47543234
       119          59.5000        4803.6447          30.42502582        -215.03247794        7740.18082079
       120          60.0000        4722.4642          29.91084967        -214.99768966        8764.10094057
       121          60.5000        4518.0731          28.61629005        -214.34579793        8635.82357507
       122          61.0000        4374.7339          27.70841736        -213.54635185        8026.70673721
       123          61.5000        4304.6655          27.26462262        -213.01195223        5782.02967139
       124          62.0000        4256.1134          26.95710632        -212.88106300        2643.25859337
       125          62.5000        4203.4808          26.62374525        -212.99684970        -912.97732309
       126          63.0000        4190.4381          26.54113605        -213.17209616       -4283.40001132
       127          63.5000        4243.6971          26.87846464        -213.35925520       -5850.95255122
       128          64.0000        4217.6415          26.71343498        -213.52286766       -7116.48084156
       129          64.5000        4170.7815          26.41663618        -213.64985199       -8456.35063834
       130          65.0000        4216.2636          26.70470777        -213.72528150       -7707.30613186
       131          65.5000        4198.6144          26.59292248        -213.73982535       -6274.96363748
       132          66.0000        4238.0685          26.84281437        -213.68150978       -2603.91124436
       133          66.5000        4205.0593          26.63374289        -213.58461730        -250.32655738
       134          67.0000        4231.2748          26.79978508        -213.50324412        2519.82783534
       135          67.5000        4263.5020          27.00390337        -213.59065235        5739.39578418
       136          68.0000        4267.4644          27.02900050        -213.90771463        7854.30538606
       137          68.5000        4349.8184          27.55060933        -214.11344194       10549.69448542
       138          69.0000        4416.2310          27.97124939        -213.98197543       13744.16951448
       139          69.5000        4365.6903          27.65113727        -213.63493046       17119.00127420
       140          70.0000        4329.1333          27.41959529        -213.28631633       19864.42511925
       141          70.5000        4262.4193          26.99704601        -213.04628809       21417.93421584
       142          71.0000        4247.0983          26.90000678        -213.07575037       22703.25464905
       143          71.5000        4252.5159          26.93432027        -213.35512456       24497.16466296
       144          72.0000        4308.6180          27.28965678        -213.67840703       26396.34681463
       145          72.5000        4374.0228          27.70391344        -213.89265221       28509.83014135
       146          73.0000        4323.1517          27.38170929        -213.96565436       29934.25167661
       147          73.5000        4276.5216          27.08636618        -213.93724058       31512.51830022
       148          74.0000        4252.5451          26.93450569        -213.87845791       32596.75572381
       149          74.5000        4343.9756          27.51360218        -213.87473955       34548.99264603
       150          75.0000        4371.7952          27.68980452        -213.97807651       36987.54070611
       151          75.5000        4417.0444          27.97640094        -214.17697219       39584.31326917
       152          76.0000        4417.3961          27.97862882        -214.39695471       41956.47380554
       153          76.5000        4393.3302          27.82620159        -214.55551311       43684.08109851
       154          77.0000        4419.4822          27.99184158        -214.66017134       45113.72024628
       155          77.5000        4499.4894          28.49858619        -214.85704169       45554.25210779
       156          78.0000        4530.9058          28.69756949        -215.30147931       44866.37992040
       157          78.5000        4603.3538          29.15643579        -215.95087186       43448.94206122
       158          79.0000        4683.0145          29.66098580        -216.64744114       41153.71482384
       159          79.5000        4642.3942          29.40370778        -217.13120843       37973.84541427
       160          80.0000        4631.8956          29.33721223        -217.13949496       34940.33524451
       161          80.5000        4527.2469          28.67439456        -216.73165037       31911.78723813
       162          81.0000        4496.2502          28.47806974        -216.31861491       30012.29310477
       163          81.5000        4440.5387          28.12520772        -216.12100278       26830.23744742
       164          82.0000        4461.4722          28.25779482        -216.01034613       24039.02159454
       165          82.5000        4428.3342          28.04790787        -215.96287330       21282.77219532
       166          83.0000        4404.6543          27.89792533        -216.12623393       19171.78342428
       167          83.5000        4432.4368          28.07389249        -216.56019381       16771.51143238
       168          84.0000        4483.1054          28.39481385        -217.14341198       15075.92723675
       169          84.5000        4522.2958          28.64303576        -217.72178622       13994.14271343
       170          85.0000        4498.5799          28.49282562        -218.18078655       12254.21401993
       171          85.5000        4472.5864          28.32818955        -218.36648141       11222.15824410
       172          86.0000        4472.3049          28.32640643        -218.18516353       11253.10608381
       173          86.5000        4511.3718          28.57384626        -218.18825753       11146.91814679
       174          87.0000        4543.0879          28.77472727        -218.82756186        8814.39058704
       175          87.5000        4612.2632          29.21286552        -219.39959449        5998.09233651
       176          88.0000        4782.3275          30.29000816        -219.77368476        4956.86072440
       177          88.5000        4942.7898          31.30633464        -220.21135785        3173.61516904
       178          89.0000        4974.8601          31.50945907        -220.66175703         357.87787318
       179          89.5000        5032.5527          31.87486919        -220.93683844       -1458.53639859
       180          90.0000        5045.4327          31.95644769        -220.86775964       -1655.18351132
       181          90.5000        4971.5761          31.48865915        -220.12767008        -690.18033982
       182          91.0000        4874.8172          30.87581394        -218.74163101        1396.69645959
       183          91.5000        4757.0096          30.12965141        -218.54565470        1122.11350235
       184          92.0000        4920.6659          31.16620748        -219.26312143       -1031.02370268
       185          92.5000        4962.0787          31.42850554        -220.01159173       -4312.04392538
       186          93.0000        4975.2600          31.51199245        -220.69513077       -6784.25892711
       187          93.5000        5028.3832          31.84846083        -221.21672766       -7792.06866953
       188          94.0000        5069.6998          32.11014898        -221.64938034       -6828.64597245
       189          94.5000        5134.9851          32.52364927        -222.00020833       -4647.84489363
       190          95.0000        5148.1249          32.60687286        -222.16148843       -2171.52897475
       191          95.5000        5097.0917          32.28364209        -221.96580824          96.50913192
       192          96.0000        5057.7609          32.03453151        -221.26955955        3016.79203020
       193          96.5000        4915.8150          31.13548338        -220.17648265        4721.48471111
       194          97.0000        4867.9396          30.83225278        -220.07489070        3704.06911363
       195          97.5000        5013.8271          31.75626611        -221.05893148         845.23070848
       196          98.0000        5073.4346          32.13380423        -221.53370731       -3351.00422800
       197          98.5000        5062.9098          32.06714322        -221.27590418       -6321.53766684
       198          99.0000        4956.8738          31.39553878        -220.52226778       -8272.78007600
       199          99.5000        4750.1175          30.08599886        -219.59311229      -10024.29170320
       200         100.0000        4635.4542          29.35975130        -218.79419608      -10384.89212680
       201         100.5000        4539.1950          28.75007086        -218.27816225       -9472.86107302
       202         101.0000        4527.1600          28.67384449        -218.11558374       -7834.14512864
       203         101.5000        4449.2924          28.18065157        -218.33205779       -6184.41516169
       204         102.0000        4506.2964          28.54169959        -218.80912413       -4132.52173798
       205         102.5000        4697.9565          29.75562443        -219.46385000       -1947.22423476
       206         103.0000        4840.2946          30.65715669        -220.29268188         346.64461202
       207         103.5000        4938.9363          31.28192708        -221.20722593        3746.19626750
       208         104.0000        5020.2326          31.79683691        -221.86095030        7134.19110866
       209         104.5000        4965.1891          31.44820599        -221.91798003       10124.68613633
       210         105.0000        4837.9314          30.64218908        -221.44445741       12884.39057367
       211         105.5000        4727.4481          29.94241658        -221.17739295       14164.59948631
       212         106.0000        4675.2730          29.61195298        -221.19730787       15385.33548988
       213         106.5000        4612.0717          29.21165271        -220.98061191       16032.98161582
       214         107.0000        4482.2937          28.38967269        -220.41827947       15957.37850435
       215         107.5000        4499.1005          28.49612255        -220.39633729       15017.13042031
       216         108.0000        4567.6785          28.93047786        -220.88219123       13146.97290418
       217         108.5000        4632.8504          29.34325941        -221.04971212       11351.12267150
       218         109.0000        4609.2598          29.19384281        -220.82565481        9168.15389711
       219         109.5000        4604.5131          29.16377827        -220.38179688        8447.18767501
       220         110.0000        4417.3386          27.97826454        -219.87221303        7955.17837724
       221         110.5000        4382.7625          27.75926814        -219.41922412        8957.43250104
       222         111.0000        4329.5531          27.42225405        -219.09436779        9046.23668956
       223         111.5000        4300.1825          27.23622809        -218.94803882        9227.45326775
       224         112.0000        4307.1626          27.28043838        -218.91988845       10751.24062804
       225         112.5000        4383.9939          27.76706805        -218.90758440       13944.20539610
       226         113.0000        4388.0677          27.79286996        -218.86909906       16902.44605115
       227         113.5000        4328.7903          27.41742234        -218.86972860       19520.89285892
       228         114.0000        4319.8129          27.36056191        -219.04258264       22915.98116063
       229         114.5000        4382.3096          27.75639983        -219.51859719       26169.59082055
       230         115.0000        4502.7920          28.51950405        -220.25199304       28997.59647583
       231         115.5000        4546.4305          28.79589875        -221.02856796       31131.37813243
       232         116.0000        4645.8003          29.42528071        -221.79185431       33038.71765331
       233         116.5000        4692.1355          29.71875594        -222.29307406       34436.40868267
       234         117.0000        4616.1356          29.23739265        -222.03315912       36313.82786899
       235         117.5000        4369.9659          27.67821833        -220.73753873       38295.99538360
       236         118.0000        4174.3439          26.43919984        -220.18641655       38623.58575529
       237         118.5000        4249.0785          26.91254898        -220.64575540       37721.81753371
       238         119.0000        4240.2973          26.85693128        -220.33619525       36281.69006447
       239         119.5000        4090.1456          25.90590971        -219.63391602       34378.92072465
       240         120.0000        3949.6223          25.01587166        -218.97921978       32189.66996192
       241         120.5000        3823.5861          24.21759182        -218.50527255       30920.25764702
       242         121.0000        3707.3444          23.48134738        -218.21527650       29560.08440251
       243         121.5000        3622.5519          22.94429386        -218.06651536       28307.78846822
       244         122.0000        3675.9936          23.28277947        -218.01926487       27966.88974885
       245         122.5000        3708.7269          23.49010339        -218.02515490       28263.91779273
       246         123.0000        3815.0970          24.16382412        -218.04873363       29527.13102013
       247         123.5000        3858.3332          24.43767087        -218.03533301       30834.38665539
       248         124.0000        3811.5416          24.14130523        -218.02052047       31163.68590358
       249         124.5000        3817.3901          24.17834758        -218.12731027       31405.07167024
       250         125.0000        3901.6782          24.71220675        -218.56977447       31504.08484258
       251         125.5000        4041.3484          25.59684128        -219.32173729       31838.20221753
       252         126.0000        4197.2049          26.58399530        -220.17124593       33116.08725852
       253         126.5000        4323.5854          27.38445630        -221.02266387       33014.50072210
       254         127.0000        4483.5211          28.39744705        -221.69370764       32026.16962804
       255         127.5000        4519.6591          28.62633539        -221.91883509       32792.34462176
       256         128.0000        4457.4067          28.23204523        -221.57960750       33340.10569132
       257         128.5000        4458.4254          28.23849711        -221.48778007       32583.50194458
       258         129.0000        4601.4648          29.14447114        -222.31087596       30489.77495526
       259         129.5000        4575.8418          28.98218211        -222.12259533       28573.71176080
       260         130.0000        4346.0123          27.52650200        -220.18697806       26508.51672187
       261         130.5000        4418.0403          27.98270897        -221.28297442       21779.47906277
       262         131.0000        4557.1595          28.86385318        -221.97139802       16787.26706583
       263         131.5000        4421.7649          28.00629928        -221.20304366       13045.36287172
       264         132.0000        4215.4877          26.69979379        -220.03640819       10197.88327058
       265         132.5000        4003.7953          25.35898966        -218.91121916        8172.52407909
       266         133.0000        3863.2520          24.46882500        -218.00101200        7204.90235165
       267         133.5000        3797.8068          24.05431213        -217.35159862        6902.76156065
       268         134.0000        3731.3452          23.63336230        -217.06136469        6135.59176009
       269         134.5000        3749.5788          23.74884917        -217.07842648        5891.65321242
       270         135.0000        3747.1620          23.73354161        -217.27093042        4814.38879467
       271         135.5000        3758.5551          23.80570236        -217.63181664        3474.66350329
       272         136.0000        3793.4168          24.02650748        -218.09078931        2250.58360997
       273         136.5000        3784.5368          23.97026378        -218.45152027         994.18662357
       274         137.0000        3808.9088          24.12462940        -218.40119968         717.98408067
       275         137.5000        3635.3518          23.02536516        -217.46226301        1791.47901916
       276         138.0000        3486.8292          22.08466193        -216.09132283        2615.01816666
       277         138.5000        3546.7690          22.46430490        -216.69603745         420.60756029
       278         139.0000        3626.8439          22.97147837        -217.54176237       -3459.11348391
       279         139.5000        3686.0313          23.34635567        -217.60476996       -5537.93405336
       280         140.0000        3575.5255          22.64644079        -217.35513634       -8245.53951293
       281         140.5000        3525.7185          22.33097647        -217.01238563       -9533.01304162
       282         141.0000        3489.0120          22.09848678        -216.60542001       -9425.36880981
       283         141.5000        3438.6345          21.77940921        -216.09692716       -8669.05267898
       284         142.0000        3308.6045          20.95583328        -215.52830064       -7283.25938094
       285         142.5000        3243.8598          20.54575759        -215.15051203       -5394.60754681
       286         143.0000        3236.1742          20.49707898        -215.25908375       -4422.24184435
       287         143.5000        3385.6580          21.44387025        -215.75433514       -3017.51971826
       288         144.0000        3587.6729          22.72337920        -216.36877944       -1430.09971636
       289         144.5000        3727.4489          23.60868388        -217.10372508         139.94115196
       290         145.0000        3869.1206          24.50599547        -217.93041196        2427.05455261
       291         145.5000        3973.1640          25.16497920        -218.59566671        4962.08878552
       292         146.0000        4047.4497          25.63548520        -219.00927048        7944.59502532
       293         146.5000        4171.6956          26.42242590        -219.33821159       11241.01306064
       294         147.0000        4152.0919          26.29826123        -219.34652976       13785.20935207
       295         147.5000        4052.7016          25.66874890        -218.54768674       16703.28274434
       296         148.0000        4072.0247          25.79113642        -218.47821563       17618.74189934
       297         148.5000        4165.8356          26.38531049        -219.25752498       16613.77170237
       298         149.0000        4178.0229          26.46250131        -219.33681355       16268.33392674
       299         149.5000        4153.6451          26.30809879        -219.05583976       15655.40389857
       300         150.0000        4146.0100          26.25974034        -218.78788288       14400.85095714
       301         150.5000        4094.9548          25.93637016        -218.48741496       12555.04497618
       302         151.0000        4037.5013          25.57247473        -218.04418547       12588.17914321
       303         151.5000        3966.1849          25.12077502        -217.53415763       13275.35858955
       304         152.0000        3926.8625          24.87171754        -217.11677808       14084.38871395
       305         152.5000        3838.8717          24.31440673        -216.91440197       14682.74725152
       306         153.0000        3797.9399          24.05515546        -216.94189707       14443.97528633
       307         153.5000        3858.3490          24.43777095        -217.11057893       13238.62167025
       308         154.0000        3891.4777          24.64759926        -217.32308146       12430.54584093
       309         154.5000        3949.0172          25.01203922        -217.81027508       10912.86276597
       310         155.0000        4105.7541          26.00476969        -218.69259937        9271.85222339
       311         155.5000        4275.9074          27.08247636        -219.47181466        8451.44083986
       312         156.0000        4285.0074          27.14011339        -219.89980283        8433.30569732
       313         156.5000        4262.3875          26.99684472        -219.92445987       10599.03769342
       314         157.0000        4145.8315          26.25860937        -219.43701215       13069.13045815
       315         157.5000        3878.1652          24.56328161        -218.28384088       15498.04141157
       316         158.0000        3743.1459          23.70810488        -217.42268314       18307.54384149
       317         158.5000        3764.9960          23.84649706        -217.94682678       18184.64698285
       318         159.0000        3929.8579          24.89068921        -218.56634695       17936.23404134
       319         159.5000        4040.1622          25.58932796        -219.13433561       16784.64703652
       320         160.0000        4082.3118          25.85629257        -219.82074660       14519.68872685
       321         160.5000        4218.6105          26.71957260        -220.35829315       14104.21004721
       322         161.0000        4251.7494          26.92946599        -220.62703923       13802.16664186
       323         161.5000        4300.1766          27.23619115        -220.58393064       14593.51390960
       324         162.0000        4312.4306          27.31380438        -220.22285069       14817.54559466
       325         162.5000        4177.1218          26.45679384        -219.65312129       14282.35452280
       326         163.0000        4036.9281          25.56884428        -219.25737510       12942.27920893
       327         163.5000        4085.1854          25.87449323        -219.39922474       10439.10257935
       328         164.0000        4146.3672          26.26200234        -219.77676854        7122.35321821
       329         164.5000        4123.1077          26.11468323        -219.96957171        3078.12755501
       330         165.0000        4131.9448          26.17065501        -219.96352203          23.54786620
       331         165.5000        4138.9847          26.21524372        -219.85182976       -2354.00609208
       332         166.0000        4083.6165          25.86455613        -219.69205002       -5232.96557099
       333         166.5000        4122.5958          26.11144097        -219.38728705       -5955.04507693
       334         167.0000        3985.3856          25.24238760        -218.57453683       -6316.72539259
       335         167.5000        4060.4818          25.71802680        -218.64282681       -7247.90393230
       336         168.0000        4277.3962          27.09190577        -219.76613359       -9601.34785298
       337         168.5000        4305.6769          27.27102838        -220.08251932      -11114.97506155
       338         169.0000        4378.1739          27.73020508        -220.20031256      -12102.56204044
       339         169.5000        4385.1299          27.77426303        -220.45208370      -14930.74226282
       340         170.0000        4398.1655          27.85682667        -220.52679714      -16346.33452857
       341         170.5000        4348.1574          27.54008907        -220.35326859      -16985.26247895
       342         171.0000        4298.0341          27.22262121        -219.89597268      -16470.16245356
       343         171.5000        4186.4098          26.51562169        -219.04089146      -16031.19351168
       344         172.0000        3990.9304          25.27750645        -217.90666371      -14657.21222293
       345         172.5000        3896.7185          24.68079300        -217.12011225      -13897.09737053
       346         173.0000        3924.1920          24.85480291        -216.85974097      -13330.80655154
       347         173.5000        3899.7875          24.70023148        -216.87421181      -13459.45846693
       348         174.0000        3884.5256          24.60356665        -217.12813337      -14273.58731948
       349         174.5000        3913.1911          24.78512625        -217.55301090      -15011.85247545
       350         175.0000        4026.7493          25.50437391        -217.96708122      -14269.39320747
       351         175.5000        4104.8264          25.99889405        -218.13445908      -13964.51053115
       352         176.0000        4020.6228          25.46557027        -217.78695263      -13392.15194495
       353         176.5000        3913.0085          24.78396972        -216.73903899      -11038.74572355
       354         177.0000        3743.2646          23.70885619        -215.98092598      -10821.83700516
       355         177.5000        3768.8421          23.87085773        -216.35533071      -11407.41227081
       356         178.0000        3879.3316          24.57066883        -216.76891324      -11871.98201521
       357         178.5000        3960.8468          25.08696475        -217.39743441      -13772.10228209
       358         179.0000        4089.0998          25.89928596        -218.10567442      -15490.62947441
       359         179.5000        4148.6160          26.27624557        -218.54140873      -16900.76659756
       360         180.0000        4143.4898          26.24377758        -218.62817461      -17466.90673458
       361         180.5000        4102.1784          25.98212223        -218.44609458      -17047.65030549
       362         181.0000        4169.5774          26.40901003        -218.45477092      -16174.08109159
       363         181.5000        4222.5578          26.74457385        -218.81313700      -15405.74063814
       364         182.0000        4270.1499          27.04600964        -219.12555252      -14449.48033127
       365         182.5000        4305.2530          27.26834370        -219.35518804      -12854.40786012
       366         183.0000        4321.4070          27.37065877        -219.63265429      -10760.33302253
       367         183.5000        4406.4123          27.90906025        -220.03644675       -7398.14224071
       368         184.0000        4387.4062          27.78868010        -220.57486706       -4682.62618388
       369         184.5000        4436.4241          28.09914717        -221.15334841         235.13691703
       370         185.0000        4526.6016          28.67030765        -221.66375463        6461.08245863
       371         185.5000        4545.9731          28.79300166        -222.09201652       11942.01453925
       372         186.0000        4569.3176          28.94085976        -222.48652343       16927.92666732
       373         186.5000        4476.2537          28.35141698        -222.77852902       21206.49608245
       374         187.0000        4507.2283          28.54760241        -222.68721674       26032.80830435
       375         187.5000        4462.3528          28.26337242        -222.03403973       30707.26972177
       376         188.0000        4509.4564          28.56171411        -221.88809063       34331.11552455
       377         188.5000        4592.3564          29.08678119        -222.56271106       34962.65456937
       378         189.0000        4629.2908          29.32071378        -222.67523735       35414.87590744
       379         189.5000        4583.6934          29.03191225        -222.36384270       35442.34268163
       380         190.0000        4499.8054          28.50058770        -222.16320456       34703.03215756
       381         190.5000        4470.6490          28.31591833        -221.92199303       34148.17090210
       382         191.0000        4426.8167          28.03829617        -221.65896153       33574.67966169
       383         191.5000        4413.9787          27.95698362        -221.52534279       32312.13911346
       384         192.0000        4437.3142          28.10478484        -221.59331652       31533.78772217
       385         192.5000        4444.0002          28.14713202        -221.87153670       31248.09394225
       386         193.0000        4426.9352          28.03904699        -222.34416969       32086.45487703
       387         193.5000        4460.5631          28.25203709        -222.96319830       33029.78509208
       388         194.0000        4524.7030          28.65828252        -223.66088048       34035.81767281
       389         194.5000        4659.1125          29.50959659        -224.34629293       35195.05321166
       390         195.0000        4816.9424          30.50925023        -224.84332241       38236.88463078
       391         195.5000        4798.2572          30.39090278        -224.89718092       41389.22137494
       392         196.0000        4698.3976          29.75841829        -224.37390913       45075.26708140
       393         196.5000        4606.2345          29.17468121        -223.80241851       46731.30398530
       394         197.0000        4611.6387          29.20891045        -223.90083202       46472.81238524
       395         197.5000        4668.0136          29.56597383        -224.19194382       44284.82033764
       396         198.0000        4683.3007          29.66279822        -224.35690288       41592.85492245
       397         198.5000        4802.9878          30.42086530        -224.68712325       37746.00043680
       398         199.0000        4849.1141          30.71301715        -224.88187665       32635.82168870
       399         199.5000        4773.9882          30.23718916        -224.56202910       26650.77185984
       400         200.0000        4677.2032          29.62417825        -223.83640278       21937.40318742
       401         200.5000        4513.7667          28.58901440        -222.90158227       18333.98396979
       402         201.0000        4362.0462          27.62805680        -221.92516088       15851.20404521
       403         201.5000        4189.4205          26.53469104        -221.00241836       13327.43123213
       404         202.0000        3993.3518          25.29284316        -220.17279763       11907.29631969
       405         202.5000        3896.8501          24.68162655        -219.44979121       12010.56903417
       406         203.0000        3739.5503          23.68533081        -218.79792784       12997.63010242
       407         203.5000        3652.6467          23.13490647        -218.19847539       15064.07674055
