#     Step             Time      Temperature                E_kin                     E_pot             Pressure
       111          55.5000     1276434.4770        8084.60125858        -159.15714679     8576268.36136817
       112          56.0000     1270760.9618        8048.66670102        -158.55808633     8513225.79488531
       113          56.5000     1263477.4441        8002.53481001        -152.70777492     8483157.55028231
       114          57.0000     1251771.7358        7928.39392288        -122.57100661     8480476.40059816
       115          57.5000     1240496.9035        7856.98209185         -90.45414865     8453634.91722346
       116          58.0000     1239311.8213        7849.47609178        -118.07521306     8413053.78628718
       117          58.5000     1236894.5243        7834.16556695        -154.73382113     8353869.75958956
       118          59.0000     1228241.1881        7779.35760444        -169.04342642     8246823.65732240
       119          59.5000     1219684.1527        7725.15958600        -164.97086570     8181869.52685101
       120          60.0000     1212484.4585        7679.55861072        -161.14111279     8125258.82708059
       121          60.5000     1205016.3913        7632.25783192        -165.46701947     8075969.00495963
       122          61.0000     1199566.9903        7597.74275462        -164.67007848     8046197.09142592
       123          61.5000     1194611.8444        7566.35815970        -160.39678069     8014337.61535291
       124          62.0000     1187437.5884        7520.91830383        -156.07152113     7991310.51728473
       125          62.5000     1179256.2118        7469.09961000        -150.08517108     7947487.30615808
       126          63.0000     1173542.7296        7432.91191184        -156.89464582     7901289.69496926
       127          63.5000     1168576.0469        7401.45424623        -156.32010878     7841345.18310527
       128          64.0000     1151859.4697        7295.57582926        -110.52456227     7771052.41336892
       129          64.5000     1149955.9518        7283.51944626        -119.57976108     7774620.64259429
       130          65.0000     1156931.8178        7327.70275231        -151.36819441     7755808.59379072
       131          65.5000     1148369.4162        7273.47074610        -150.31825285     7717073.06356245
       132          66.0000     1137768.1240        7206.32494121        -137.26219951     7666548.37901748
       133          66.5000     1130487.4165        7160.21084892        -135.19607286     7611555.96048003
       134          67.0000     1115831.6218        7067.38488838        -121.34989944     7552093.07342561
       135          67.5000     1102891.9348        6985.42830401        -148.90938075     7396819.96864724
       136          68.0000     1098222.5161        6955.85343093        -151.90106005     7354448.25604632
       137          68.5000     1093086.7577        6923.32488383        -144.37589300     7325823.97692893
       138          69.0000     1094755.2645        6933.89276853        -114.62397161     7397903.05160672
       139          69.5000     1098697.8649        6958.86416549        -142.69480297     7343732.73258877
       140          70.0000     1078769.2398        6832.64147972        -137.34607204     7237158.15303231
       141          70.5000     1059368.2060        6709.76041941        -139.43037659     7106519.54959828
       142          71.0000     1063629.2239        6736.74858899        -131.00014408     7167531.28684061
       143          71.5000     1056929.5827        6694.31481859         -82.48274587     7198591.33513130
       144          72.0000     1057630.8904        6698.75671782        -142.19813444     7121542.57669743
       145          72.5000     1052051.7436        6663.41986501        -125.22679506     7151102.48646196
       146          73.0000     1048112.2406        6638.46808597        -143.21963949     7098053.25544518
       147          73.5000     1041789.7945        6598.42337036        -146.87927038     7043682.36999076
       148          74.0000     1035846.6379        6560.78097489        -140.51257404     6997629.97590793
       149          74.5000     1032250.2833        6538.00260823        -142.51056639     6961640.72149331
       150          75.0000     1027870.2876        6510.26086403        -145.57867433     6924240.84922149
       151          75.5000     1023632.7884        6483.42165517        -146.10878108     6886888.46405013
       152          76.0000     1019226.6788        6455.51451215        -152.93978192     6845149.12147555
       153          76.5000     1013736.9956        6420.74429849        -161.72558801     6809028.09216019
       154          77.0000     1007868.4743        6383.57462311        -150.18955487     6788739.09104041
       155          77.5000     1003874.6623        6358.27886567        -157.10242235     6721845.64637684
       156          78.0000      995736.9745        6306.73688509        -151.52555504     6678068.76790895
       157          78.5000      987021.7331        6251.53683145        -151.72955652     6610749.86903972
       158          79.0000      971715.4854        6154.59107199        -148.38801908     6534755.79516082
       159          79.5000      955361.6680        6051.01028138        -148.78778476     6413277.42954343
       160          80.0000      950375.1983        6019.42728952        -146.50078544     6384804.44213093
       161          80.5000      945421.5551        5988.05221256        -150.51098482     6355983.68076103
       162          81.0000      940796.1727        5958.75625342        -147.56106087     6319715.95360569
       163          81.5000      938252.9070        5942.64787529        -135.13834250     6316691.46056658
       164          82.0000      938582.5488        5944.73573980        -151.10353541     6277610.71014211
       165          82.5000      933913.2328        5915.16151670        -139.21724704     6271473.45709490
       166          83.0000      930249.4088        5891.95581656        -149.38087507     6220910.32661258
       167          83.5000      921238.3587        5834.88218821        -143.70691017     6205477.73221350
       168          84.0000      915041.9537        5795.63578401        -121.24732492     6188872.66424397
       169          84.5000      917166.0815        5809.08945208        -148.87106451     6165896.28287328
       170          85.0000      903830.3844        5724.62464362        -114.03913183     6126710.82855805
       171          85.5000      892179.8633        5650.83329806        -135.00671071     6022762.52487688
       172          86.0000      931925.7423        5902.57327317         133.03298095     6344302.75083982
       173          86.5000     1104530.8472        6995.80874575        -144.20220573     7424980.91366444
       174          87.0000     1098321.7901        6956.48220643        -143.73260260     7382055.16766006
       175          87.5000     1089106.6925        6898.11619410        -136.00955691     7335686.53473574
       176          88.0000     1106626.9902        7009.08516553         -67.83059483     7527734.29085488
       177          88.5000     1152185.7546        7297.64243223        -145.67490496     7739272.45249722
       178          89.0000     1146143.3267        7259.37127847        -143.58336493     7690826.82477719
       179          89.5000     1130862.5588        7162.58690170        -124.38673547     7611162.41696743
       180          90.0000     1118484.7097        7084.18885143        -141.70841068     7488839.93500238
       181          90.5000     1111773.8826        7041.68423219        -147.47987845     7441441.44135678
       182          91.0000     1107273.0680        7013.17725282        -120.18894865     7442078.33074010
       183          91.5000     1113746.5106        7054.17834101        -139.00360536     7481387.78466181
       184          92.0000     1113522.8720        7052.76187262        -107.51974759     7518022.92256407
       185          92.5000     1112116.7472        7043.85584721        -141.97687970     7477686.12262180
       186          93.0000     1104103.1328        6993.09971494        -132.75071490     7448489.96420053
       187          93.5000     1103045.0779        6986.39827239        -146.46633468     7391097.99789782
       188          94.0000     1015998.3934        6435.06739879         -64.48805854     6868070.30428303
       189          94.5000      950780.5023        6021.99437896        -143.41884728     6385550.64983608
       190          95.0000      948425.9472        6007.08124431        -131.59745011     6400114.37044388
       191          95.5000      946947.8938        5997.71964137        -152.17022589     6355928.58414444
       192          96.0000      943369.9903        5975.05813888        -148.81432588     6317157.11590824
       193          96.5000      927765.3519        5876.22245140        -118.30837591     6276608.06701736
       194          97.0000      915992.7687        5801.65799657        -121.37462362     6144806.54256961
       195          97.5000      925497.7044        5861.85976690        -151.24099689     6203588.35667384
       196          98.0000      920551.8428        5830.53397624        -140.10932540     6199101.86770647
       197          98.5000      917535.1171        5811.42682724        -149.46601177     6156299.63241320
       198          99.0000      913188.8676        5783.89882204        -142.72889043     6116343.66252381
       199          99.5000      907075.5702        5745.17879956        -143.76663790     6084270.83366235
       200         100.0000      905668.6931        5736.26800878        -130.43489525     6106106.42618076
       201         100.5000      898823.1457        5692.91010700        -143.97112653     6027269.60546456
       202         101.0000      876215.0808        5549.71655204        -131.57425400     5888767.12670519
       203         101.5000      860686.9329        5451.36533539        -136.09257869     5794355.07927520
       204         102.0000      861387.1094        5455.80006971        -149.83899222     5754634.90300445
       205         102.5000      842034.6422        5333.22661725        -114.39041453     5636714.98025424
       206         103.0000      834780.2250        5287.27904090        -138.09243727     5585889.52536918
       207         103.5000      827930.9604        5243.89759508        -150.71051280     5513690.19083036
       208         104.0000      824236.0279        5220.49486160        -138.66813048     5526843.59575748
       209         104.5000      842075.2345        5333.48371834         -92.66682785     5700372.24009616
       210         105.0000      861249.2282        5454.92676663         -34.75068721     5894373.25114405
       211         105.5000      876624.0372        5552.30677506        -140.54803273     5867056.13230114
       212         106.0000      870449.6717        5513.19996304        -131.99895353     5831162.48741585
       213         106.5000      864541.2211        5475.77738632        -122.22813422     5811818.38354024
       214         107.0000      859052.3295        5441.01218608        -128.18590011     5772399.42270220
       215         107.5000      840078.6766        5320.83804396        -101.20967315     5691868.13950909
       216         108.0000      825123.7355        5226.11736877        -131.22376516     5547969.54615124
       217         108.5000      821270.2765        5201.71056976        -125.97128501     5550359.52313902
       218         109.0000      830808.5211        5262.12331021         -97.60847167     5647333.41255990
       219         109.5000      845361.5501        5354.29837930        -142.53079890     5639110.51932344
       220         110.0000      836460.1521        5297.91925866        -140.26342454     5581284.46805935
       221         110.5000      833081.3158        5276.51859605        -140.42226622     5570340.12695092
       222         111.0000      832506.2578        5272.87632904        -131.85180244     5561730.46835744
       223         111.5000      828976.9127        5250.52238304        -144.57497498     5520648.42659407
       224         112.0000      825774.3543        5230.23821746        -147.81045425     5509907.49103089
       225         112.5000      822589.9377        5210.06895825        -138.04542349     5519701.78284333
       226         113.0000      819638.3387        5191.37430392        -139.72556422     5494852.36843575
       227         113.5000      815425.4607        5164.69103967        -144.79876630     5484054.44474017
       228         114.0000      809783.5649        5128.95675112        -140.88669936     5417642.45334202
       229         114.5000      805939.5517        5104.60977910        -141.89144622     5381232.21279551
       230         115.0000      817940.4114        5180.62007760        -122.88986170     5505460.79313066
       231         115.5000      829439.8065        5253.45423052        -145.92370268     5534787.08165206
       232         116.0000      825725.1755        5229.92673191        -151.82810584     5520885.98503878
       233         116.5000      821599.2153        5203.79398213        -145.12207720     5513590.50159941
       234         117.0000      812370.1851        5145.33972500        -146.24753595     5467983.54308703
       235         117.5000      798286.9900        5056.14046016        -135.96931123     5373861.30411411
       236         118.0000      787882.9268        4990.24385214        -136.58026367     5297924.38648882
       237         118.5000      783588.0151        4963.04100799        -137.28782196     5288172.75866206
       238         119.0000      779434.2907        4936.73240673        -131.39656371     5268015.20372109
       239         119.5000      775397.0290        4911.16144968        -131.52984184     5237925.79016727
       240         120.0000      771288.6506        4885.14005853        -137.49600421     5201529.20707049
       241         120.5000      767455.5126        4860.86196762        -137.42064674     5169733.74033719
       242         121.0000      761026.7802        4820.14406229        -121.35949603     5142968.65436774
       243         121.5000      759339.6593        4809.45828075        -123.04858170     5125759.62664758
       244         122.0000      762175.3475        4827.41878609        -146.43365336     5089864.81656669
       245         122.5000      759715.8908        4811.84123228        -146.52202332     5060088.85125944
       246         123.0000      757511.6241        4797.87998484        -147.93711045     5047655.54676007
       247         123.5000      750640.1183        4754.35766952        -125.84853999     5013763.98412317
       248         124.0000      746185.7517        4726.14487904        -141.33749191     4938753.79809038
       249         124.5000      763016.3049        4832.74518989        -128.58233591     5093756.38495941
       250         125.0000      782890.3371        4958.62209836        -127.34844534     5235171.46391700
       251         125.5000      774597.9073        4906.10002244        -146.61200615     5161871.15589208
       252         126.0000      761255.8317        4821.59481425        -108.95501802     5153846.43040466
       253         126.5000      751261.9827        4758.29639514        -143.59667033     5024013.26330808
       254         127.0000      748827.5707        4742.87746809        -146.36536742     5001866.33581906
       255         127.5000      740031.7572        4687.16709168        -127.58289890     4990992.52317325
       256         128.0000      732859.5765        4641.74038046        -143.06860415     4909766.39725784
       257         128.5000      729870.4273        4622.80789292        -145.77870068     4878881.65210788
       258         129.0000      741712.8832        4697.81490304        -111.77415625     5043704.23007655
       259         129.5000      756887.0539        4793.92412151        -148.23091922     5067319.75542396
       260         130.0000      753778.1602        4774.23320367        -155.27596703     5024147.47955395
       261         130.5000      750208.6391        4751.62479301        -159.74736498     4988968.31416050
       262         131.0000      737645.7957        4672.05503773        -146.41347973     4954055.28912595
       263         131.5000      733544.8106        4646.08047347        -132.81689256     4924706.72771463
       264         132.0000      739632.7001        4684.63956872        -149.06656730     4927351.16086646
       265         132.5000      733574.1528        4646.26631884        -142.20242190     4893642.22337674
       266         133.0000      731265.2065        4631.64205879        -149.32339260     4868277.13046139
       267         133.5000      727354.3805        4606.87191249        -147.76799290     4838537.01444050
       268         134.0000      723053.8936        4579.63375611        -142.55703398     4815479.25263814
       269         134.5000      718641.3798        4551.68605063        -121.17655470     4846908.26019153
       270         135.0000      714595.6097        4526.06120363        -142.25298108     4770888.83864439
       271         135.5000      709260.7684        4492.27171771        -136.65427024     4741654.04773724
       272         136.0000      703879.0152        4458.18510446        -137.14540909     4722249.93006524
       273         136.5000      701595.0734        4443.71921614        -128.13047450     4709502.63780774
       274         137.0000      701661.1044        4444.13743896        -137.77616309     4673365.38184696
       275         137.5000      697482.5942        4417.67185119        -137.07613025     4647373.71546414
       276         138.0000      694087.5793        4396.16871705        -138.97755419     4614554.52755287
       277         138.5000      691471.1213        4379.59675805        -141.73969158     4595431.37223825
       278         139.0000      688094.1888        4358.20815335        -144.75462077     4575942.55692013
       279         139.5000      684901.2899        4337.98516876        -135.10391189     4576871.52893278
       280         140.0000      680438.5388        4309.71927351        -140.33696095     4514163.95541566
       281         140.5000      677348.4360        4290.14737294        -139.94014645     4497572.32603007
       282         141.0000      672095.7214        4256.87805626        -136.06932543     4474387.25331854
       283         141.5000      665978.7229        4218.13459185        -134.81220043     4461399.28838186
       284         142.0000      663158.5097        4200.27210044        -117.69179795     4432103.02704869
       285         142.5000      663023.1467        4199.41474706        -127.31636113     4410298.33914014
       286         143.0000      660555.1920        4183.78336907        -140.91805484     4403329.56823479
       287         143.5000      651687.4985        4127.61772365          42.37818695     4515960.35402523
       288         144.0000      775280.8521        4910.42561561        -126.73394058     5197363.87202866
       289         144.5000      776236.5882        4916.47899746        -141.54529056     5172091.45595849
       290         145.0000      773222.6040        4897.38921166        -144.81308280     5159673.49129395
       291         145.5000      768516.8069        4867.58392741        -134.17977485     5118375.78135599
       292         146.0000      764947.6336        4844.97771925        -135.47655235     5087395.61671885
       293         146.5000      762540.3005        4829.73030250        -136.43319863     5095751.52393744
       294         147.0000      758686.7774        4805.32309811        -119.79721161     5090852.94650855
       295         147.5000      759065.4268        4807.72136412        -132.41877926     5063572.24284652
       296         148.0000      755940.5426        4787.92916719        -140.77091937     5058326.24876673
       297         148.5000      752723.8256        4767.55532507        -144.91048018     5047295.33062056
       298         149.0000      750796.7851        4755.34995554        -143.76519292     5024168.73011853
       299         149.5000      748814.3402        4742.79366992        -151.31204197     4988579.58057079
       300         150.0000      743903.5462        4711.68998812        -149.14008553     4953451.65065662
       301         150.5000      739299.1552        4682.52698273        -147.66900721     4928023.71950422
       302         151.0000      738294.4056        4676.16316277        -157.86622763     4911252.86376814
       303         151.5000      734757.1014        4653.75880539        -151.08920201     4878693.18476481
       304         152.0000      726534.2099        4601.67716680        -138.14461449     4833920.14977038
       305         152.5000      732758.5128        4641.10026916        -132.46560929     4877843.83355942
       306         153.0000      745799.8948        4723.70096304        -143.91177823     4940717.96322819
       307         153.5000      743109.2998        4706.65943991        -136.41936996     4956524.85257789
       308         154.0000      738194.1485        4675.52816030        -138.72421964     4920606.31185467
       309         154.5000      726283.6632        4600.09026948        -112.68730348     4888948.76213870
       310         155.0000      720836.5524        4565.58969839        -127.21619399     4824094.15626725
       311         155.5000      725437.1675        4594.72878793        -120.45539468     4878132.96639114
       312         156.0000      733751.2132        4647.38777349        -138.59465841     4889687.93684278
       313         156.5000      728620.7492        4614.89275941        -134.30994896     4866344.36973288
       314         157.0000      724285.2939        4587.43312272         -95.06160782     4882071.27957115
       315         157.5000      724904.4528        4591.35471302        -116.60408513     4860316.35894720
       316         158.0000      722835.4850        4578.25041327        -147.87008646     4818658.68594115
       317         158.5000      718061.2353        4548.01156777        -135.64613922     4811922.56400093
       318         159.0000      714686.2996        4526.63560991        -148.00737558     4763879.03920649
       319         159.5000      710521.7064        4500.25816850        -143.76442620     4734134.56338837
       320         160.0000      706409.3261        4474.21142986        -141.01312852     4707563.43907443
       321         160.5000      704741.1090        4463.64538030        -152.36675433     4708998.99124345
       322         161.0000      701182.4354        4441.10567485        -153.94756435     4672122.28863251
       323         161.5000      692624.1291        4386.89960739        -135.69308157     4655004.72850206
       324         162.0000      684753.4584        4337.04884320        -142.11622860     4622346.01211925
       325         162.5000      679080.1438        4301.11555598        -128.98359905     4599150.59516848
       326         163.0000      668915.8362        4236.73749694        -111.31264035     4573271.21733452
       327         163.5000      772719.5208        4894.20281491         -15.04478624     5354802.41771255
       328         164.0000      948400.8588        6006.92234110        -142.35283637     6381811.05057742
       329         164.5000      941992.2361        5966.33180548        -132.48155308     6326266.41478692
       330         165.0000      936191.5322        5929.59166801        -120.67364673     6311308.56684565
       331         165.5000      934751.0339        5920.46792947        -147.00872229     6265514.90641024
       332         166.0000      929529.0453        5887.39322329        -147.36523179     6219867.48405465
       333         166.5000      919632.9900        5824.71420356        -136.78868292     6152808.63618926
       334         167.0000      913873.6158        5788.23583780        -141.08146108     6101137.48964287
       335         167.5000      915658.8022        5799.54274007        -141.95678437     6110722.81118966
       336         168.0000      913213.7573        5784.05646702        -137.84769421     6080563.01179490
       337         168.5000      908569.8536        5754.64319909        -140.40028151     6059440.35339833
       338         169.0000      904356.8639        5727.95922681        -138.36948018     6045030.29823879
       339         169.5000      897981.4569        5687.57907089        -131.86652852     5991392.34419639
       340         170.0000      897586.2737        5685.07608421        -124.52009791     6021089.80336877
       341         170.5000      897786.9505        5686.34711847        -135.26346202     5997223.67247288
       342         171.0000      892900.3990        5655.39698215        -133.25551652     5965172.77728475
       343         171.5000      940491.3342        5956.82548615         -98.85413466     6342129.61417300
       344         172.0000      992868.1923        6288.56677096        -137.40430841     6630944.45641268
       345         172.5000      988636.5863        6261.76488770        -141.74099186     6618440.40045734
       346         173.0000      983248.0774        6227.63548585        -138.71254145     6588082.60998911
       347         173.5000      975909.2724        6181.15341915        -134.96474674     6542035.96377994
       348         174.0000      971146.5119        6150.98734287        -140.20625734     6499722.98810130
       349         174.5000      965713.0562        6116.57325948        -143.20326518     6463475.37871563
       350         175.0000      963082.7919        6099.91385517        -139.70281659     6467400.53714409
       351         175.5000     1003187.3949        6353.92589408         -65.54327694     6828395.49317935
       352         176.0000     1063050.4380        6733.08271118        -129.26282482     7144734.50989376
       353         176.5000     1056131.8881        6689.26243024        -125.42245159     7113090.66514784
       354         177.0000     1052445.9438        6665.91662567        -112.32268649     7103466.16403752
       355         177.5000      970750.8485        6148.48131515         -49.73907234     6606429.21596210
       356         178.0000      924210.2204        5853.70518063        -142.94017351     6194915.00488082
       357         178.5000      923079.1575        5846.54132520        -147.21718610     6160794.49415943
       358         179.0000      918583.8642        5818.06931587        -149.47227606     6138076.46902867
       359         179.5000      912538.9093        5779.78215709        -127.10395846     6162939.97638639
       360         180.0000      919342.6972        5822.87556546        -144.83968014     6179800.32753036
       361         180.5000      924952.2389        5858.40493171        -142.16716088     6183293.55791857
       362         181.0000      905593.2630        5735.79025463        -104.24663872     6110987.14449781
       363         181.5000      892573.0709        5653.32377193        -144.01364101     5975535.32432140
       364         182.0000      886836.7519        5616.99143184        -139.77911821     5952523.24621104
       365         182.5000      883388.3590        5595.15021571        -126.82050240     5962604.86404096
       366         183.0000      875689.5271        5546.38783330         -30.26413680     5989563.68120199
       367         183.5000      919647.5265        5824.80627402        -134.64425813     6166834.08611620
       368         184.0000      914242.9109        5790.57485619        -135.40999032     6109752.22333117
       369         184.5000      909280.0856        5759.14162221        -131.97134865     6068010.10215611
       370         185.0000      852066.7148        5396.76713481          71.89956606     5840371.59612059
       371         185.5000      941831.4151        5965.31320731         -98.59952106     6367401.49971792
       372         186.0000      942366.4899        5968.70223044        -138.18539663     6315953.29308012
       373         186.5000      934470.4560        5918.69082247        -135.27914887     6256332.38336619
       374         187.0000      930744.6451        5895.09251349        -134.30646889     6244590.25324228
       375         187.5000      927168.3460        5872.44117291        -127.21557491     6223873.28230470
       376         188.0000      923544.3440        5849.48769425        -125.03716529     6200387.06942469
       377         188.5000      920414.4867        5829.66399914        -136.28783286     6177472.79864183
       378         189.0000      914392.9218        5791.52498601        -118.14666187     6159819.11256817
       379         189.5000      910498.1478        5766.85650874        -128.99675348     6084384.27628448
       380         190.0000      905889.0817        5737.66389288        -127.36878006     6042280.94482657
       381         190.5000      900807.4321        5705.47805689        -123.15162346     6028108.76489789
